t_global,x,y,v,em,es,action
20.542,181,663,0,0,61,still_30s
20.587,181,663,0,0,61,still_30s
20.661,168,661,0,0,61,still_30s
20.727,175,658,0,0,61,still_30s
20.773,175,658,0,0,62,still_30s
20.854,185,654,0,0,63,still_30s
20.937,165,651,0,0,63,still_30s
20.968,143,651,0,0,65,still_30s
21.038,143,651,0,0,65,still_30s
21.100,93,652,0,0,67,still_30s
21.147,54,654,0,0,67,still_30s
21.211,54,654,0,0,67,still_30s
21.287,42,656,0,0,68,still_30s
21.327,32,657,0,0,68,still_30s
21.467,32,657,0,0,69,still_30s
21.498,30,657,0,0,69,still_30s
21.515,34,661,0,0,69,still_30s
21.586,42,668,0,0,69,still_30s
21.659,42,668,0,0,69,still_30s
21.702,52,672,0,0,69,still_30s
21.767,70,683,0,0,68,still_30s
21.849,70,683,0,0,68,still_30s
21.883,77,691,0,0,68,still_30s
21.958,79,703,0,0,68,still_30s
22.023,79,703,0,0,68,still_30s
22.068,82,709,0,0,67,still_30s
22.152,78,726,0,0,68,still_30s
22.211,78,726,0,0,68,still_30s
22.256,53,726,0,0,68,still_30s
22.323,24,726,0,0,68,still_30s
22.402,24,726,0,0,68,still_30s
22.444,0,726,0,0,68,still_30s
22.527,2,721,0,0,68,still_30s
22.582,2,721,0,0,67,still_30s
22.619,9,717,0,0,67,still_30s
22.717,30,722,0,0,67,still_30s
22.772,30,722,0,0,67,still_30s
22.816,53,733,0,0,67,still_30s
22.884,85,751,0,0,66,still_30s
22.950,124,761,0,0,66,still_30s
22.992,124,761,0,0,66,still_30s
23.061,155,751,0,0,66,still_30s
23.137,165,740,0,0,66,still_30s
23.182,165,740,0,0,66,still_30s
23.247,158,751,0,0,68,still_30s
23.325,141,789,0,0,68,still_30s
23.365,113,816,0,0,69,still_30s
23.438,113,816,0,0,69,still_30s
23.512,96,811,0,0,71,still_30s
23.542,84,789,0,0,74,still_30s
23.621,84,789,0,0,74,still_30s
23.688,81,781,0,0,78,still_30s
23.730,82,773,0,0,78,still_30s
23.822,82,773,0,0,82,still_30s
23.877,88,766,0,0,84,still_30s
23.923,94,761,0,0,84,still_30s
23.994,99,760,0,0,86,still_30s
24.061,99,760,0,0,86,still_30s
24.122,101,762,0,0,86,still_30s
24.180,102,764,0,0,85,still_30s
24.246,102,764,0,0,85,still_30s
24.293,102,766,0,0,84,still_30s
24.370,101,764,0,0,85,still_30s
24.468,101,764,0,0,85,still_30s
24.486,99,756,0,0,86,still_30s
24.589,95,750,0,0,86,still_30s
24.624,95,750,0,0,86,still_30s
24.677,87,743,-8,0,85,still_30s
24.734,80,737,0,0,85,still_30s
24.810,80,737,0,0,83,still_30s
24.844,96,735,0,0,82,still_30s
24.923,111,736,0,0,82,still_30s
24.988,111,736,0,0,79,still_30s
25.043,119,739,0,0,79,still_30s
25.134,125,741,0,0,77,still_30s
25.186,129,743,0,0,77,still_30s
25.220,129,743,0,0,75,still_30s
25.282,132,742,0,0,75,still_30s
25.366,135,739,0,0,75,still_30s
25.398,135,739,0,0,75,still_30s
25.473,136,735,0,0,74,still_30s
25.547,137,730,0,0,74,still_30s
25.589,139,725,0,0,74,still_30s
25.667,139,725,0,0,73,still_30s
25.726,140,720,0,0,73,still_30s
25.776,141,716,0,0,72,still_30s
25.850,141,716,0,0,71,still_30s
25.931,141,713,0,0,71,still_30s
25.950,142,710,0,0,70,still_30s
26.038,142,710,0,0,70,still_30s
26.129,144,709,0,0,68,still_30s
26.144,148,704,0,0,67,still_30s
26.215,155,699,0,0,67,still_30s
26.290,155,699,0,0,66,still_30s
26.389,163,696,0,0,66,still_30s
26.410,170,693,0,0,64,still_30s
26.478,170,693,0,0,64,still_30s
26.511,176,693,0,0,63,still_30s
26.583,177,695,0,0,63,still_30s
26.663,177,695,0,0,63,still_30s
26.693,180,696,0,0,62,still_30s
26.767,176,699,0,0,62,still_30s
26.837,176,699,0,0,62,still_30s
26.876,174,702,0,0,61,still_30s
26.959,178,702,0,0,61,still_30s
27.028,178,702,0,0,61,still_30s
27.081,187,697,0,0,60,still_30s
27.148,198,689,0,0,60,still_30s
27.225,198,689,0,0,59,still_30s
27.277,205,683,0,0,58,still_30s
27.341,202,681,0,0,58,still_30s
27.395,202,681,0,0,57,still_30s
27.440,196,680,0,0,57,still_30s
27.511,188,679,0,0,57,still_30s
27.588,167,677,0,0,56,still_30s
27.631,167,677,0,0,56,still_30s
27.703,153,676,0,0,54,still_30s
27.770,140,677,0,0,54,still_30s
27.802,140,677,0,0,52,still_30s
27.891,123,674,0,0,51,still_30s
27.952,109,674,0,0,51,still_30s
27.987,104,676,0,0,50,still_30s
28.058,104,676,0,0,50,still_30s
28.165,105,679,0,0,50,still_30s
28.176,103,680,0,0,50,still_30s
28.255,103,680,0,0,49,still_30s
28.334,87,670,0,0,49,still_30s
28.378,70,658,0,0,47,still_30s
28.442,74,654,0,0,47,still_30s
28.506,74,654,0,0,45,still_30s
28.543,81,658,0,0,45,still_30s
28.635,89,662,0,0,45,still_30s
28.692,89,662,0,0,45,still_30s
28.735,110,673,0,0,45,still_30s
28.800,127,680,0,0,46,still_30s
28.897,127,680,0,0,46,still_30s
28.920,137,687,0,0,46,still_30s
28.995,139,693,0,0,46,still_30s
29.062,139,693,0,0,46,still_30s
29.108,143,694,0,0,46,still_30s
29.201,146,695,0,0,46,still_30s
29.258,146,695,0,0,46,still_30s
29.291,154,689,0,0,45,still_30s
29.364,160,684,0,0,44,still_30s
29.434,160,684,0,0,44,still_30s
29.468,163,682,0,0,43,still_30s
29.549,164,681,0,0,42,still_30s
29.613,164,681,0,0,42,still_30s
29.661,163,680,0,0,41,still_30s
29.738,160,680,0,0,41,still_30s
29.802,157,680,0,0,41,still_30s
29.844,157,680,0,0,40,still_30s
29.924,149,678,0,0,40,still_30s
29.998,141,676,0,0,40,still_30s
30.028,141,676,0,0,40,still_30s
30.123,137,675,0,0,41,still_30s
30.178,134,673,0,0,41,still_30s
30.231,131,672,0,0,41,still_30s
30.304,131,672,0,0,42,still_30s
30.361,129,673,0,0,42,still_30s
30.405,128,677,0,0,43,still_30s
30.474,128,677,0,0,44,still_30s
30.545,124,680,0,0,44,still_30s
30.585,120,682,0,0,46,still_30s
30.682,119,682,0,0,48,still_30s
30.749,119,682,0,0,48,still_30s
30.777,127,680,0,0,49,still_30s
30.854,140,681,0,0,50,still_30s
30.931,140,681,0,0,50,still_30s
30.954,151,683,0,0,51,still_30s
31.032,153,682,0,0,51,still_30s
31.099,153,682,0,0,52,still_30s
31.149,160,680,0,0,53,still_30s
31.234,172,673,0,0,53,still_30s
31.292,172,673,0,0,53,still_30s
31.327,183,665,0,0,53,still_30s
31.403,195,655,0,0,53,still_30s
31.528,195,655,0,0,53,still_30s
31.528,204,651,0,0,52,still_30s
31.588,207,654,0,0,51,still_30s
31.730,207,654,0,0,51,still_30s
31.730,205,662,0,0,50,still_30s
31.770,200,668,0,0,49,still_30s
31.840,200,668,0,0,49,still_30s
31.876,191,671,0,0,48,still_30s
31.948,181,676,0,0,48,still_30s
32.025,162,724,0,0,48,still_30s
32.069,162,724,0,0,48,still_30s
32.134,149,786,0,0,48,still_30s
32.232,154,896,0,0,48,still_30s
32.254,154,896,0,0,49,still_30s
32.326,180,998,0,0,49,still_30s
32.416,211,1082,0,0,49,still_30s
32.438,200,1043,0,0,49,still_30s
32.518,200,1043,0,0,48,still_30s
32.597,183,983,0,0,48,still_30s
32.632,165,921,0,0,48,still_30s
32.702,165,921,0,0,48,still_30s
32.780,127,809,0,0,48,still_30s
32.808,91,720,0,0,48,still_30s
32.882,52,648,0,0,49,still_30s
32.960,52,648,0,0,49,still_30s
33.003,17,586,0,0,49,still_30s
33.068,-24,535,0,0,51,still_30s
33.137,-24,535,0,0,51,still_30s
33.187,-51,511,0,0,52,still_30s
38.410,-63,521,0,0,53,slow_sweep
38.410,-63,521,0,0,53,slow_sweep
38.410,-65,534,0,0,54,slow_sweep
38.410,-60,547,0,0,54,slow_sweep
38.410,-60,547,0,0,54,slow_sweep
38.410,-58,560,0,0,55,slow_sweep
38.410,-48,574,0,0,55,slow_sweep
38.410,-48,574,0,0,56,slow_sweep
38.410,-38,588,0,0,56,slow_sweep
38.410,-38,595,0,0,57,slow_sweep
38.410,-38,595,0,0,58,slow_sweep
38.410,-44,594,0,0,58,slow_sweep
38.410,-45,578,0,0,58,slow_sweep
38.410,-45,578,0,0,58,slow_sweep
38.410,-45,569,0,0,59,slow_sweep
38.410,-47,567,0,0,60,slow_sweep
38.410,-43,567,0,0,60,slow_sweep
38.410,-43,567,0,0,60,slow_sweep
38.410,-39,571,0,0,60,slow_sweep
38.410,-39,577,0,0,60,slow_sweep
38.410,-41,581,0,0,60,slow_sweep
38.410,-41,581,0,0,59,slow_sweep
38.410,-43,584,0,0,59,slow_sweep
38.410,-48,585,0,0,58,slow_sweep
38.410,-48,585,0,0,58,slow_sweep
38.410,-52,585,0,0,57,slow_sweep
38.410,-51,587,0,0,56,slow_sweep
38.410,-51,587,0,0,56,slow_sweep
38.410,-49,590,0,0,54,slow_sweep
38.410,-51,590,0,0,54,slow_sweep
38.410,-59,589,0,0,53,slow_sweep
38.410,-59,589,0,0,53,slow_sweep
38.410,-66,586,0,0,53,slow_sweep
38.410,-58,579,0,0,52,slow_sweep
38.410,-58,579,0,0,52,slow_sweep
38.410,-41,569,0,0,52,slow_sweep
38.410,-22,561,0,0,52,slow_sweep
38.410,-22,561,0,0,52,slow_sweep
38.410,-3,556,0,0,52,slow_sweep
38.410,12,554,0,0,52,slow_sweep
38.410,12,554,0,0,52,slow_sweep
38.410,25,553,0,0,51,slow_sweep
38.410,34,554,0,0,50,slow_sweep
38.410,34,554,0,0,50,slow_sweep
38.410,44,553,0,0,50,slow_sweep
38.410,55,551,0,0,50,slow_sweep
38.410,55,551,0,0,50,slow_sweep
38.410,65,551,0,0,50,slow_sweep
38.410,77,552,0,0,50,slow_sweep
38.410,84,554,0,0,49,slow_sweep
38.410,84,554,0,0,49,slow_sweep
38.410,90,557,0,0,49,slow_sweep
38.410,97,559,0,0,49,slow_sweep
38.410,106,560,0,0,49,slow_sweep
38.410,106,560,0,0,49,slow_sweep
38.410,116,560,0,0,49,slow_sweep
38.410,127,560,0,0,49,slow_sweep
38.410,127,560,0,0,50,slow_sweep
38.410,139,558,0,0,50,slow_sweep
38.410,149,557,0,0,49,slow_sweep
38.410,161,555,0,0,49,slow_sweep
38.410,161,555,0,0,49,slow_sweep
38.410,173,552,0,0,48,slow_sweep
38.410,182,553,0,0,48,slow_sweep
38.410,182,553,0,0,48,slow_sweep
38.410,187,557,0,0,49,slow_sweep
38.410,189,561,0,0,49,slow_sweep
38.410,189,561,0,0,49,slow_sweep
38.410,189,566,0,0,50,slow_sweep
38.410,192,569,0,0,50,slow_sweep
38.410,192,569,0,0,51,slow_sweep
38.410,193,570,0,0,52,slow_sweep
38.410,193,571,0,0,52,slow_sweep
38.410,193,571,0,0,53,slow_sweep
38.410,181,571,0,0,53,slow_sweep
38.410,168,574,0,0,54,slow_sweep
38.410,168,574,0,0,55,slow_sweep
38.410,160,578,0,0,55,slow_sweep
38.410,157,584,0,0,55,slow_sweep
38.410,156,593,0,0,55,slow_sweep
38.410,156,593,0,0,55,slow_sweep
38.410,153,601,0,0,55,slow_sweep
38.410,145,609,0,0,55,slow_sweep
38.410,134,613,0,0,54,slow_sweep
38.467,134,613,0,0,52,slow_sweep
38.543,100,628,0,0,52,slow_sweep
38.588,63,624,0,0,52,slow_sweep
38.655,63,624,0,0,52,slow_sweep
38.734,19,602,0,0,52,slow_sweep
38.767,-56,551,0,0,53,slow_sweep
38.845,-20,521,0,0,53,slow_sweep
38.923,-20,521,0,0,53,slow_sweep
38.968,63,499,0,0,55,slow_sweep
39.027,152,488,0,0,55,slow_sweep
39.101,152,488,0,0,56,slow_sweep
39.146,231,490,0,0,57,slow_sweep
39.213,301,498,0,0,57,slow_sweep
39.302,301,498,0,0,58,slow_sweep
39.325,351,512,0,0,58,slow_sweep
39.403,328,539,0,0,58,slow_sweep
39.481,328,539,0,0,58,slow_sweep
39.515,292,570,0,0,58,slow_sweep
39.593,279,585,0,0,57,slow_sweep
39.662,279,585,0,0,57,slow_sweep
39.709,273,598,0,0,57,slow_sweep
39.770,280,605,0,0,57,slow_sweep
39.848,280,605,0,0,57,slow_sweep
39.913,284,610,0,0,57,slow_sweep
39.965,279,617,0,0,57,slow_sweep
40.051,280,624,0,0,57,slow_sweep
40.084,280,624,0,0,58,slow_sweep
40.142,281,630,0,0,59,slow_sweep
40.222,272,622,0,0,59,slow_sweep
40.254,272,622,0,0,62,slow_sweep
40.330,264,621,0,0,62,slow_sweep
40.402,248,620,8,0,62,slow_sweep
40.449,194,616,0,0,62,slow_sweep
40.527,194,616,0,0,62,slow_sweep
40.602,139,611,0,0,63,slow_sweep
40.637,48,585,0,0,63,slow_sweep
40.713,48,585,0,0,65,slow_sweep
40.807,-14,563,0,0,64,slow_sweep
40.821,-9,568,0,0,64,slow_sweep
40.904,-8,572,8,0,64,slow_sweep
40.980,-8,572,8,0,64,slow_sweep
41.009,-3,577,0,0,64,slow_sweep
41.080,3,583,0,0,63,slow_sweep
41.153,3,583,0,0,63,slow_sweep
41.200,14,589,-8,0,61,slow_sweep
41.265,30,597,0,0,60,slow_sweep
41.369,30,597,0,0,60,slow_sweep
41.395,75,615,-8,0,60,slow_sweep
41.458,91,623,0,0,59,slow_sweep
41.520,91,623,0,0,59,slow_sweep
41.563,115,627,-8,0,57,slow_sweep
41.659,129,626,8,0,57,slow_sweep
41.708,129,626,8,0,55,slow_sweep
41.745,136,625,0,0,55,slow_sweep
41.828,136,628,0,0,55,slow_sweep
41.911,136,628,0,0,54,slow_sweep
41.939,136,632,0,0,54,slow_sweep
42.009,136,635,0,0,53,slow_sweep
42.072,136,635,0,0,53,slow_sweep
42.114,135,638,0,0,53,slow_sweep
42.191,136,640,0,0,53,slow_sweep
42.270,138,641,8,0,53,slow_sweep
42.310,138,641,8,0,54,slow_sweep
42.385,141,642,8,19,0,slow_sweep
42.457,144,644,8,19,0,slow_sweep
42.503,143,646,0,0,55,slow_sweep
42.591,143,646,0,0,57,slow_sweep
42.645,145,648,0,0,57,slow_sweep
42.682,147,649,0,0,58,slow_sweep
42.746,147,649,0,0,59,slow_sweep
42.823,145,652,8,0,59,slow_sweep
42.862,134,654,-8,17,0,slow_sweep
42.937,134,654,-8,17,0,slow_sweep
43.017,126,656,0,0,62,slow_sweep
