t_global,x,y,v,em,es,action
200.707,-2,1315,0,0,51,still_30s
200.780,1,1448,0,0,52,still_30s
200.852,17,1342,0,0,52,still_30s
200.892,19,1320,0,0,52,still_30s
200.964,19,1320,0,0,52,still_30s
201.036,25,1248,0,0,52,still_30s
201.075,29,1176,0,0,52,still_30s
201.149,29,1176,0,0,52,still_30s
201.221,31,1059,0,0,52,still_30s
201.259,32,976,0,0,53,still_30s
201.338,34,949,8,0,53,still_30s
201.404,34,949,8,0,53,still_30s
201.445,37,927,0,0,53,still_30s
201.517,38,906,0,0,52,still_30s
201.589,38,906,0,0,52,still_30s
201.629,36,886,0,0,52,still_30s
201.702,35,878,0,0,51,still_30s
201.774,35,878,0,0,51,still_30s
201.813,37,870,0,0,50,still_30s
201.886,41,862,0,0,50,still_30s
201.958,41,862,0,0,50,still_30s
202.002,41,858,0,0,49,still_30s
202.075,38,852,0,0,48,still_30s
202.147,38,852,0,0,48,still_30s
202.192,33,847,0,0,48,still_30s
202.259,25,843,0,0,48,still_30s
202.331,25,843,0,0,48,still_30s
202.371,18,835,0,0,48,still_30s
202.443,4,805,0,0,48,still_30s
202.515,4,805,0,0,49,still_30s
202.555,-1,785,0,0,48,still_30s
202.627,-7,783,0,0,48,still_30s
202.700,-12,785,0,0,48,still_30s
202.739,-12,785,0,0,48,still_30s
202.812,-17,784,0,0,48,still_30s
202.885,-19,780,0,0,48,still_30s
202.925,-19,780,0,0,48,still_30s
202.997,-19,775,0,0,49,still_30s
203.071,-19,768,0,0,49,still_30s
203.110,-20,762,0,0,49,still_30s
203.182,-20,762,0,0,49,still_30s
203.255,-23,755,0,0,49,still_30s
203.294,-29,749,0,0,49,still_30s
203.366,-29,749,0,0,49,still_30s
203.439,-33,743,0,0,49,still_30s
203.479,-34,740,0,0,49,still_30s
203.550,-34,740,0,0,49,still_30s
203.623,-25,741,0,0,50,still_30s
203.663,-16,741,0,0,50,still_30s
203.735,-5,747,0,0,50,still_30s
203.807,-5,747,0,0,50,still_30s
203.847,0,750,0,0,50,still_30s
203.919,-1,745,0,0,51,still_30s
203.991,-1,745,0,0,51,still_30s
204.035,-3,737,0,0,51,still_30s
204.108,-6,729,0,0,51,still_30s
204.179,-6,729,0,0,51,still_30s
204.219,-8,725,0,0,50,still_30s
204.292,-8,721,0,0,50,still_30s
204.364,-8,721,0,0,50,still_30s
204.403,-8,721,0,0,50,still_30s
204.476,-10,720,0,0,51,still_30s
204.548,-10,720,0,0,51,still_30s
204.587,-11,722,0,0,52,still_30s
204.660,-14,729,0,0,52,still_30s
204.732,-14,729,0,0,52,still_30s
204.771,-16,735,0,0,53,still_30s
204.844,-21,740,0,0,53,still_30s
204.915,-21,740,0,0,54,still_30s
204.955,-23,739,0,0,54,still_30s
205.028,-25,735,0,0,54,still_30s
205.101,-28,731,0,0,54,still_30s
205.140,-28,731,0,0,54,still_30s
205.213,-30,728,0,0,54,still_30s
205.286,-32,725,0,0,54,still_30s
205.327,-32,725,0,0,54,still_30s
205.398,-34,725,0,0,54,still_30s
205.471,-36,725,0,0,54,still_30s
205.511,-36,725,0,0,55,still_30s
205.584,-37,726,0,0,55,still_30s
205.656,-38,721,0,0,55,still_30s
205.696,-37,714,0,0,56,still_30s
205.770,-37,714,0,0,58,still_30s
205.840,-36,705,0,0,58,still_30s
205.879,-35,697,0,0,59,still_30s
205.951,-35,697,0,0,59,still_30s
206.024,-34,692,0,0,61,still_30s
206.075,-33,690,0,0,63,still_30s
206.141,-35,689,0,0,63,still_30s
206.213,-35,689,0,0,63,still_30s
206.252,-38,688,0,0,63,still_30s
206.325,-43,687,0,0,64,still_30s
206.397,-43,687,0,0,64,still_30s
206.439,-44,687,0,0,64,still_30s
206.509,-43,689,0,0,64,still_30s
206.582,-43,689,0,0,64,still_30s
206.621,-41,690,0,0,65,still_30s
206.694,-39,692,0,0,66,still_30s
206.766,-39,692,0,0,66,still_30s
206.805,-39,689,0,0,65,still_30s
206.878,-39,689,0,0,64,still_30s
206.950,-39,689,0,0,64,still_30s
206.989,-35,699,0,0,62,still_30s
207.063,-33,709,0,0,61,still_30s
207.134,-33,709,0,0,61,still_30s
207.173,-31,722,0,0,59,still_30s
207.245,-27,750,0,0,59,still_30s
207.317,-27,750,0,0,58,still_30s
207.357,-27,749,0,0,57,still_30s
207.430,-28,743,0,0,57,still_30s
207.502,-28,743,0,0,57,still_30s
207.547,-29,734,0,0,57,still_30s
207.615,-32,727,0,0,56,still_30s
207.688,-35,723,0,0,56,still_30s
207.728,-35,723,0,0,56,still_30s
207.801,-39,722,0,0,57,still_30s
207.873,-42,721,0,0,57,still_30s
207.913,-42,721,0,0,57,still_30s
207.986,-46,718,0,0,57,still_30s
208.060,-49,712,0,0,57,still_30s
208.103,-52,710,0,0,57,still_30s
208.175,-52,710,0,0,55,still_30s
208.247,-52,711,0,0,55,still_30s
208.286,-51,713,0,0,54,still_30s
208.358,-51,713,0,0,52,still_30s
208.432,-49,712,0,0,52,still_30s
208.470,-38,716,0,0,50,still_30s
208.542,-27,720,0,0,50,still_30s
208.615,-27,720,0,0,47,still_30s
208.654,-26,722,0,0,46,still_30s
208.727,-27,727,0,0,46,still_30s
208.802,-27,727,0,0,44,still_30s
208.839,-28,729,0,0,44,still_30s
208.911,-30,732,0,0,43,still_30s
208.984,-30,732,0,0,43,still_30s
209.023,-29,734,0,0,43,still_30s
209.099,-29,735,0,0,42,still_30s
209.168,-29,735,0,0,42,still_30s
209.208,-30,735,0,0,42,still_30s
209.280,-31,734,0,0,41,still_30s
209.352,-31,734,0,0,41,still_30s
209.391,-30,732,0,0,39,still_30s
209.464,-30,726,0,0,38,still_30s
209.536,-30,726,0,0,38,still_30s
209.575,-32,716,0,0,37,still_30s
209.648,-35,708,0,0,37,still_30s
209.720,-35,708,0,0,36,still_30s
209.760,-38,704,0,0,35,still_30s
209.832,-42,701,0,0,35,still_30s
209.904,-42,701,0,0,34,still_30s
209.946,-47,696,0,0,34,still_30s
210.017,-50,692,0,0,32,still_30s
210.090,-26,704,0,0,31,still_30s
210.135,-26,704,0,0,31,still_30s
210.208,-1,720,0,0,32,still_30s
210.283,13,722,0,0,32,still_30s
210.322,16,725,0,0,22,still_30s
210.394,16,725,0,0,22,still_30s
210.466,14,728,0,0,22,still_30s
210.505,11,733,0,0,21,still_30s
210.578,11,733,0,0,21,still_30s
210.650,7,740,0,0,21,still_30s
210.690,4,745,0,0,21,still_30s
210.761,4,745,0,0,22,still_30s
210.834,3,744,0,0,22,still_30s
210.873,1,741,0,0,22,still_30s
210.945,-1,738,0,0,22,still_30s
211.018,-1,738,0,0,23,still_30s
211.058,-4,735,0,0,24,still_30s
211.130,-5,733,0,0,24,still_30s
211.202,-5,733,0,0,25,still_30s
211.241,-4,732,0,0,25,still_30s
211.314,-4,735,0,0,26,still_30s
211.386,-4,735,0,0,26,still_30s
211.427,-6,739,0,0,26,still_30s
211.498,-10,744,0,0,26,still_30s
211.574,-10,744,0,0,26,still_30s
211.609,-16,743,0,0,27,still_30s
211.682,-21,737,0,0,27,still_30s
211.754,-21,737,0,0,27,still_30s
211.793,-24,730,0,0,27,still_30s
211.866,-23,722,0,0,27,still_30s
211.938,-23,722,0,0,27,still_30s
211.977,-7,722,0,0,27,still_30s
212.049,10,722,0,0,27,still_30s
212.122,10,722,0,0,28,still_30s
212.166,22,722,0,0,28,still_30s
212.238,40,727,0,0,28,still_30s
212.312,56,732,0,0,28,still_30s
212.351,56,732,0,0,28,still_30s
212.425,52,730,0,0,28,still_30s
212.497,45,730,0,0,28,still_30s
212.538,45,730,0,0,28,still_30s
212.610,34,730,0,0,29,still_30s
212.683,8,727,0,0,29,still_30s
212.723,-22,723,0,0,29,still_30s
212.796,-22,723,0,0,29,still_30s
212.867,-50,734,0,0,29,still_30s
212.907,-70,739,-8,0,29,still_30s
212.980,-70,739,-8,0,30,still_30s
213.052,-88,742,0,0,30,still_30s
213.092,-95,748,0,0,31,still_30s
213.164,-95,748,0,0,32,still_30s
213.236,-99,752,0,0,32,still_30s
213.276,-105,760,0,0,32,still_30s
213.348,-129,806,0,0,32,still_30s
213.420,-129,806,0,0,33,still_30s
213.459,-150,855,0,0,34,still_30s
213.532,-136,807,0,0,34,still_30s
213.604,-136,807,0,0,35,still_30s
213.644,-123,767,0,0,35,still_30s
213.717,-106,702,0,0,35,still_30s
213.790,-106,702,0,0,36,still_30s
213.829,-104,679,0,0,36,still_30s
213.902,-106,700,0,0,36,still_30s
213.974,-106,700,0,0,36,still_30s
214.013,-107,712,0,0,36,still_30s
214.087,-108,728,0,0,36,still_30s
214.158,-108,728,0,0,36,still_30s
214.202,-112,774,0,0,37,still_30s
214.275,-107,771,0,0,37,still_30s
214.347,-107,771,0,0,37,still_30s
214.386,-105,765,0,0,37,still_30s
214.459,-103,757,0,0,37,still_30s
214.531,-103,757,0,0,37,still_30s
214.570,-103,747,0,0,36,still_30s
214.644,-101,739,0,0,36,still_30s
214.716,-98,744,0,0,36,still_30s
214.756,-98,744,0,0,35,still_30s
214.828,-97,747,0,0,35,still_30s
214.901,-97,747,0,0,34,still_30s
214.941,-97,747,0,0,34,still_30s
215.014,-97,746,0,0,33,still_30s
215.087,-96,746,0,0,32,still_30s
215.128,-95,745,0,0,32,still_30s
215.200,-95,745,0,0,31,still_30s
215.272,-94,740,0,0,31,still_30s
215.312,-94,735,0,0,30,still_30s
215.385,-94,735,0,0,29,still_30s
215.456,-92,734,0,0,29,still_30s
215.496,-92,731,0,0,28,still_30s
215.567,-92,731,0,0,27,still_30s
215.639,-92,724,0,0,27,still_30s
215.679,-92,715,0,0,27,still_30s
215.754,-92,707,0,0,27,still_30s
215.824,-92,707,0,0,27,still_30s
215.863,-92,699,0,0,26,still_30s
215.936,-88,694,0,0,26,still_30s
216.010,-88,694,0,0,26,still_30s
216.047,-83,693,0,0,26,still_30s
216.120,-75,690,0,0,26,still_30s
216.192,-75,690,0,0,26,still_30s
216.237,-65,688,0,0,26,still_30s
216.310,-61,685,0,0,26,still_30s
216.381,-61,685,0,0,26,still_30s
216.421,-61,681,0,0,27,still_30s
216.494,-64,678,0,0,27,still_30s
216.565,-64,678,0,0,27,still_30s
216.605,-71,681,0,0,27,still_30s
216.678,-81,683,0,0,27,still_30s
216.749,-81,683,0,0,27,still_30s
216.789,-90,680,0,0,27,still_30s
216.862,-95,672,0,0,27,still_30s
216.934,-95,672,0,0,27,still_30s
216.973,-95,665,0,0,26,still_30s
217.045,-95,655,0,0,26,still_30s
217.118,-95,647,0,0,26,slow_sweep
217.158,-95,647,0,0,25,slow_sweep
217.232,-95,641,0,0,25,slow_sweep
217.305,-94,637,0,0,24,slow_sweep
217.344,-94,637,0,0,24,slow_sweep
217.417,-92,638,0,0,22,slow_sweep
217.491,-88,643,0,0,21,slow_sweep
217.530,-79,653,0,0,21,slow_sweep
217.602,-79,653,0,0,28,slow_sweep
217.675,-69,663,0,0,28,slow_sweep
217.715,-67,664,0,0,27,slow_sweep
217.788,-67,664,0,0,25,slow_sweep
217.860,-65,664,0,0,25,slow_sweep
217.900,-63,668,0,0,24,slow_sweep
217.973,-62,669,0,0,23,slow_sweep
218.045,-62,669,0,0,23,slow_sweep
218.085,-60,674,0,0,22,slow_sweep
218.158,-61,677,0,0,21,slow_sweep
218.230,-61,677,0,0,21,slow_sweep
218.276,-61,678,0,0,20,slow_sweep
218.347,-61,676,0,0,20,slow_sweep
218.420,-61,676,0,0,19,slow_sweep
218.460,-62,671,0,0,18,slow_sweep
218.533,-63,668,0,0,18,slow_sweep
218.606,-63,668,0,0,17,slow_sweep
218.645,-62,667,0,0,17,slow_sweep
218.719,-61,667,0,0,18,slow_sweep
218.791,-61,667,0,0,19,slow_sweep
218.831,-60,670,0,0,19,slow_sweep
218.904,-58,675,0,0,21,slow_sweep
218.976,-58,675,0,0,21,slow_sweep
219.016,-55,679,0,0,23,slow_sweep
219.089,-52,680,0,0,25,slow_sweep
219.162,-52,680,8,0,25,slow_sweep
219.201,-52,680,8,0,26,slow_sweep
219.275,-53,681,8,0,27,slow_sweep
219.348,-52,681,8,0,27,slow_sweep
219.387,-52,681,8,0,27,slow_sweep
219.462,-47,680,8,0,27,slow_sweep
219.534,-41,682,8,0,27,slow_sweep
219.574,-37,681,8,0,27,slow_sweep
219.646,-37,681,8,0,27,slow_sweep
219.719,-37,684,8,0,29,slow_sweep
219.760,-35,690,0,0,30,slow_sweep
219.836,-35,690,0,0,30,slow_sweep
219.910,-30,695,0,0,30,slow_sweep
219.945,-27,700,0,0,30,slow_sweep
220.019,-21,708,0,0,31,slow_sweep
220.092,-21,708,0,0,31,slow_sweep
220.131,-17,715,0,0,31,slow_sweep
220.205,-16,721,0,0,32,slow_sweep
220.278,-16,721,0,0,32,slow_sweep
220.327,-17,724,0,0,33,slow_sweep
220.397,-20,722,0,0,34,slow_sweep
220.469,-20,722,0,0,34,slow_sweep
220.509,-22,718,0,0,35,slow_sweep
220.583,-25,715,0,0,36,slow_sweep
220.655,-25,715,0,0,36,slow_sweep
220.695,-27,713,0,0,36,slow_sweep
220.769,-29,713,0,0,36,slow_sweep
220.842,-29,713,0,0,36,slow_sweep
220.881,-30,712,0,0,37,slow_sweep
220.955,-30,710,0,0,39,slow_sweep
221.027,-30,710,0,0,39,slow_sweep
221.067,-28,708,0,0,40,slow_sweep
221.140,-29,711,0,0,40,slow_sweep
221.214,-35,714,0,0,41,slow_sweep
221.253,-35,714,0,0,41,slow_sweep
221.326,-37,716,0,0,42,slow_sweep
221.400,-38,716,0,0,43,slow_sweep
221.439,-38,716,0,0,43,slow_sweep
221.512,-38,715,0,0,44,slow_sweep
221.585,-39,715,0,0,44,slow_sweep
221.625,-39,720,0,0,45,slow_sweep
221.700,-39,720,0,0,46,slow_sweep
221.772,-34,726,0,0,46,slow_sweep
221.812,-27,735,0,0,46,slow_sweep
221.884,-27,735,0,0,47,slow_sweep
221.957,-20,749,0,0,47,slow_sweep
222.000,15,807,0,0,48,slow_sweep
222.071,78,913,0,0,49,slow_sweep
222.143,78,913,0,0,49,slow_sweep
222.184,114,958,0,0,50,slow_sweep
222.257,135,974,0,0,51,slow_sweep
222.330,135,974,0,0,51,slow_sweep
222.374,134,967,0,0,51,slow_sweep
222.447,126,965,0,0,51,slow_sweep
222.522,126,965,0,0,52,slow_sweep
222.560,114,976,0,0,52,slow_sweep
222.634,100,991,0,0,52,slow_sweep
222.707,100,991,0,0,52,slow_sweep
222.746,69,1036,0,0,52,slow_sweep
222.820,43,1073,0,0,50,slow_sweep
222.892,43,1073,0,0,50,slow_sweep
222.932,25,1047,0,0,50,slow_sweep
223.006,20,1034,0,0,48,slow_sweep
223.079,16,1026,0,0,48,slow_sweep
223.117,16,1026,0,0,48,slow_sweep
223.193,10,1027,0,0,47,slow_sweep
223.265,3,1039,0,0,47,slow_sweep
223.304,3,1039,0,0,46,slow_sweep
223.377,-12,1068,0,0,47,slow_sweep
223.451,-28,1095,0,0,47,slow_sweep
223.490,-41,1116,0,0,48,slow_sweep
223.563,-41,1116,0,0,48,slow_sweep
223.637,-44,1102,0,0,48,slow_sweep
223.676,-43,1094,0,0,47,slow_sweep
223.749,-43,1094,0,0,47,slow_sweep
223.822,-39,1087,0,0,46,slow_sweep
223.862,-35,1074,0,0,46,slow_sweep
223.935,-29,1062,0,0,46,slow_sweep
224.010,-29,1062,0,0,46,slow_sweep
224.048,-25,1053,0,0,46,slow_sweep
224.122,-21,1053,0,0,46,slow_sweep
224.195,-21,1053,0,0,46,slow_sweep
224.234,-17,1060,0,0,46,slow_sweep
224.307,-9,1068,0,0,47,slow_sweep
224.380,-9,1068,0,0,47,slow_sweep
224.425,0,1078,-8,0,47,slow_sweep
224.499,19,1102,0,0,46,slow_sweep
224.571,19,1102,0,0,46,slow_sweep
224.611,46,1090,0,0,47,slow_sweep
224.685,59,1060,0,0,48,slow_sweep
224.757,59,1060,0,0,48,slow_sweep
224.797,83,1023,-8,0,50,slow_sweep
224.871,123,985,0,0,50,slow_sweep
224.944,123,985,0,0,50,slow_sweep
224.983,185,919,0,0,50,slow_sweep
225.056,224,873,0,0,50,slow_sweep
225.130,275,846,-8,0,50,slow_sweep
225.169,275,846,-8,0,50,slow_sweep
225.244,307,826,0,0,50,slow_sweep
225.316,312,812,0,0,50,slow_sweep
225.355,312,812,0,0,49,slow_sweep
225.428,324,801,0,0,49,slow_sweep
225.501,346,786,0,0,50,slow_sweep
225.541,368,773,0,0,50,slow_sweep
225.613,368,773,0,0,51,slow_sweep
225.686,378,757,8,0,51,slow_sweep
225.725,378,748,0,16,51,slow_sweep
225.797,378,748,0,0,51,slow_sweep
225.876,385,744,8,0,51,slow_sweep
225.909,379,743,8,0,51,slow_sweep
225.981,375,742,0,0,50,slow_sweep
226.054,375,742,0,0,50,slow_sweep
226.093,375,740,0,0,51,slow_sweep
226.166,377,737,0,0,50,slow_sweep
226.237,377,737,0,0,50,slow_sweep
226.277,379,733,0,0,50,slow_sweep
