t_global,x,y,v,em,es,action
6.848,301,578,0,0,58,still_30s
6.893,310,568,0,0,58,still_30s
6.962,313,564,0,0,55,still_30s
7.028,313,562,0,0,53,still_30s
7.075,313,562,0,0,53,still_30s
7.153,314,559,0,0,53,still_30s
7.224,315,557,0,0,53,still_30s
7.256,315,557,0,0,54,still_30s
7.336,315,559,0,0,54,still_30s
7.415,315,562,0,0,54,still_30s
7.436,315,564,0,0,54,still_30s
7.516,315,564,0,0,54,still_30s
7.596,315,567,0,0,54,still_30s
7.630,309,571,0,0,55,still_30s
7.697,309,571,0,0,55,still_30s
7.764,294,572,0,0,55,still_30s
7.809,275,572,0,0,55,still_30s
7.875,275,572,0,0,55,still_30s
7.956,260,577,0,0,55,still_30s
7.990,252,581,0,0,55,still_30s
8.067,248,585,0,0,55,still_30s
8.134,248,585,0,0,55,still_30s
8.183,244,590,0,0,55,still_30s
8.248,240,594,0,0,56,still_30s
8.327,240,594,0,0,56,still_30s
8.372,238,598,0,0,56,still_30s
8.445,237,600,0,0,56,still_30s
8.510,237,600,0,0,56,still_30s
8.556,232,602,0,0,58,still_30s
8.636,225,606,0,0,59,still_30s
8.692,225,606,0,0,59,still_30s
8.738,218,612,0,0,59,still_30s
8.817,208,616,0,0,59,still_30s
8.878,208,616,0,0,59,still_30s
8.920,195,621,0,0,59,still_30s
9.012,183,621,0,0,59,still_30s
9.064,183,621,0,0,59,still_30s
9.103,172,624,0,0,59,still_30s
9.170,167,628,0,0,59,still_30s
9.257,167,628,0,0,59,still_30s
9.291,164,631,0,0,59,still_30s
9.390,161,634,0,0,59,still_30s
9.447,159,638,0,0,59,still_30s
9.470,159,638,0,0,59,still_30s
9.550,156,641,0,0,58,still_30s
9.615,160,642,0,0,58,still_30s
9.661,160,642,0,0,58,still_30s
9.727,170,645,0,0,58,still_30s
9.806,182,647,0,0,58,still_30s
9.840,187,651,0,0,58,still_30s
9.921,187,651,0,0,57,still_30s
9.989,190,654,0,0,57,still_30s
10.039,192,657,0,0,57,still_30s
10.099,192,657,0,0,57,still_30s
10.174,194,660,0,0,57,still_30s
10.220,197,668,0,0,57,still_30s
14.194,199,676,0,0,57,still_30s
14.194,199,676,0,0,57,still_30s
14.194,202,678,0,0,57,still_30s
14.194,204,673,0,0,57,still_30s
14.194,204,673,0,0,57,still_30s
14.194,206,670,0,0,57,still_30s
14.194,207,670,0,0,57,still_30s
14.194,207,670,0,0,57,still_30s
14.194,212,701,0,0,57,still_30s
14.194,217,736,0,0,58,still_30s
14.194,217,736,0,0,58,still_30s
14.194,222,770,0,0,59,still_30s
14.194,232,804,0,0,60,still_30s
14.194,232,804,0,0,60,still_30s
14.194,242,837,0,0,60,still_30s
14.194,253,869,0,0,61,still_30s
14.194,253,869,0,0,61,still_30s
14.194,263,900,0,0,60,still_30s
14.194,272,930,0,0,60,still_30s
14.194,272,930,0,0,60,still_30s
14.194,282,959,0,0,58,still_30s
14.194,291,986,0,0,58,still_30s
14.194,291,986,0,0,57,still_30s
14.194,299,1013,0,0,56,still_30s
14.194,308,1039,0,0,56,still_30s
14.194,316,1064,0,0,54,still_30s
14.194,316,1064,0,0,54,still_30s
14.194,324,1088,0,0,53,still_30s
14.194,331,1111,0,0,53,still_30s
14.194,331,1111,0,0,53,still_30s
14.194,339,1133,0,0,52,still_30s
14.194,346,1155,0,0,52,still_30s
14.194,352,1176,0,0,51,still_30s
14.194,352,1176,0,0,50,still_30s
14.194,359,1196,0,0,50,still_30s
14.194,370,1214,0,0,50,still_30s
14.194,383,1230,0,0,49,still_30s
14.194,383,1230,0,0,49,still_30s
14.194,395,1246,0,0,48,still_30s
14.194,406,1262,0,0,48,still_30s
14.194,406,1262,0,0,48,still_30s
14.194,418,1277,0,0,48,still_30s
14.194,428,1291,0,0,48,still_30s
14.194,428,1291,0,0,48,still_30s
14.194,433,1303,0,0,48,still_30s
14.194,436,1312,0,0,48,still_30s
14.194,436,1312,0,0,48,still_30s
14.194,437,1318,0,0,48,still_30s
14.194,436,1321,0,0,47,still_30s
14.194,436,1321,0,0,46,still_30s
14.194,435,1324,0,0,46,still_30s
14.194,434,1327,0,0,46,still_30s
14.194,434,1327,0,0,46,still_30s
14.194,433,1330,0,0,45,still_30s
14.194,432,1332,0,0,45,still_30s
14.194,432,1332,0,0,45,still_30s
14.194,430,1341,0,0,44,still_30s
14.194,428,1351,0,0,43,still_30s
14.194,428,1351,0,0,43,still_30s
14.194,426,1361,0,0,43,still_30s
14.194,424,1371,0,0,42,still_30s
14.194,422,1380,0,0,42,still_30s
14.194,422,1380,0,0,41,still_30s
14.194,421,1389,0,0,41,still_30s
14.255,419,1397,0,0,39,still_30s
14.293,419,1397,0,0,40,still_30s
14.359,417,1406,0,0,40,still_30s
14.431,415,1414,0,0,40,still_30s
14.476,409,1432,0,0,40,still_30s
14.553,409,1432,0,0,40,still_30s
14.619,401,1454,0,0,40,still_30s
14.666,394,1475,0,0,40,still_30s
14.738,387,1496,0,0,40,still_30s
14.805,387,1496,0,0,40,still_30s
14.861,380,1515,0,0,40,still_30s
14.919,373,1534,0,0,38,still_30s
14.993,373,1534,0,0,38,still_30s
15.031,366,1552,0,0,36,still_30s
15.111,360,1570,0,0,35,still_30s
15.177,360,1570,0,0,35,still_30s
15.211,354,1587,0,0,33,still_30s
15.295,348,1603,0,0,32,still_30s
15.367,348,1603,0,0,32,still_30s
15.401,342,1619,0,0,31,still_30s
15.472,342,1630,0,0,31,still_30s
15.553,342,1630,0,0,31,still_30s
15.592,343,1640,0,0,30,still_30s
15.666,343,1648,0,0,30,still_30s
15.727,343,1648,0,0,30,still_30s
15.778,344,1657,0,0,30,still_30s
15.851,345,1665,0,0,30,still_30s
15.919,345,1665,0,0,30,still_30s
15.952,346,1673,0,0,29,still_30s
16.026,347,1681,0,0,28,still_30s
16.102,347,1688,0,0,28,still_30s
16.151,347,1688,0,0,28,still_30s
16.218,348,1695,0,0,28,still_30s
16.282,349,1702,0,0,28,still_30s
16.327,349,1702,0,0,28,still_30s
16.419,349,1709,0,0,27,still_30s
16.498,350,1716,0,0,27,still_30s
16.517,351,1722,0,0,26,still_30s
16.591,351,1722,0,0,27,still_30s
16.667,351,1728,0,0,27,still_30s
16.712,352,1734,0,0,28,still_30s
16.784,352,1734,0,0,28,still_30s
16.848,352,1739,0,0,29,still_30s
16.893,352,1739,0,0,31,still_30s
16.957,352,1739,0,0,31,still_30s
17.030,352,1739,0,0,32,still_30s
17.076,352,1739,0,0,32,still_30s
17.141,353,1729,0,0,32,still_30s
17.220,353,1729,0,0,32,still_30s
17.266,351,1705,0,0,32,still_30s
17.337,341,1680,0,0,32,still_30s
17.403,341,1680,0,0,32,still_30s
17.437,309,1601,0,0,32,still_30s
17.526,280,1529,0,0,32,still_30s
17.583,280,1529,0,0,32,still_30s
17.628,276,1508,0,0,32,still_30s
17.706,275,1489,0,0,32,still_30s
17.784,275,1489,0,0,32,still_30s
17.806,273,1470,0,0,33,still_30s
17.886,272,1452,0,0,33,still_30s
17.963,272,1452,0,0,34,still_30s
17.996,271,1434,0,0,35,still_30s
18.073,269,1421,0,0,35,still_30s
18.137,269,1421,0,0,36,still_30s
18.183,268,1409,0,0,36,still_30s
18.250,263,1392,0,0,37,still_30s
18.328,255,1367,0,0,38,still_30s
18.361,255,1367,0,0,38,still_30s
18.441,227,1289,0,0,39,still_30s
18.515,218,1264,0,0,39,still_30s
18.552,218,1264,0,0,39,still_30s
18.639,215,1244,0,0,40,still_30s
18.699,218,1222,0,0,40,still_30s
18.755,224,1201,0,0,40,still_30s
18.826,224,1201,0,0,41,still_30s
18.893,230,1181,0,0,41,still_30s
18.927,235,1161,0,0,42,still_30s
19.037,235,1161,0,0,43,still_30s
19.077,241,1142,0,0,43,still_30s
19.119,246,1124,0,0,44,still_30s
19.178,246,1124,0,0,44,still_30s
19.258,251,1106,0,0,44,still_30s
19.307,256,1089,0,0,44,still_30s
19.374,255,1069,0,0,44,still_30s
19.441,255,1069,0,0,44,still_30s
19.474,246,1050,0,0,44,still_30s
19.550,227,1031,0,0,44,still_30s
19.624,227,1031,0,0,44,still_30s
19.668,161,979,0,0,44,still_30s
19.731,101,939,0,0,45,still_30s
19.810,101,939,0,0,45,still_30s
19.844,11,858,8,0,47,still_30s
19.922,-45,800,0,0,49,still_30s
19.989,-45,800,0,0,49,still_30s
20.044,-31,794,0,0,51,still_30s
20.108,-25,793,0,0,53,still_30s
20.173,-25,793,0,0,53,still_30s
20.228,-15,794,0,0,53,still_30s
20.300,-9,792,0,0,53,still_30s
20.366,-9,792,0,0,53,still_30s
20.410,-15,784,0,0,53,still_30s
20.489,-29,771,0,0,53,still_30s
20.545,-29,771,0,0,53,still_30s
20.589,-42,759,0,0,52,still_30s
20.667,-65,723,0,0,52,still_30s
20.744,-99,698,0,0,50,still_30s
20.778,-99,698,0,0,50,still_30s
20.850,-128,682,0,0,49,still_30s
20.924,-144,672,0,0,48,still_30s
20.985,-132,673,-8,0,48,still_30s
21.039,-132,673,-8,0,47,still_30s
21.117,-129,676,0,0,47,still_30s
21.173,-128,676,0,0,46,still_30s
21.222,-128,676,0,0,47,still_30s
21.287,-130,673,0,0,47,still_30s
21.364,-134,669,0,0,47,still_30s
21.420,-134,669,0,0,47,still_30s
21.475,-138,666,0,0,47,still_30s
21.521,-141,659,8,0,47,still_30s
21.584,-141,653,0,0,46,still_30s
21.660,-141,653,0,0,46,still_30s
21.693,-132,653,0,0,45,still_30s
21.770,-121,654,0,0,45,still_30s
21.845,-121,654,0,0,44,still_30s
21.882,-110,656,0,0,44,still_30s
21.958,-103,656,0,0,44,still_30s
22.025,-103,656,0,0,43,still_30s
22.070,-104,654,0,0,43,still_30s
22.145,-104,653,0,0,43,still_30s
22.208,-104,653,0,0,43,still_30s
22.316,-99,652,0,0,42,still_30s
22.341,-88,656,0,0,40,still_30s
22.404,-88,656,0,0,40,still_30s
22.443,-77,662,0,0,39,still_30s
22.511,-60,668,0,0,39,still_30s
22.577,-60,668,0,0,39,still_30s
22.631,-42,673,0,0,38,still_30s
22.698,-3,678,0,0,38,still_30s
22.774,-3,678,0,0,38,still_30s
22.808,23,695,0,0,38,still_30s
22.876,24,698,0,0,38,still_30s
22.958,16,698,0,0,38,still_30s
22.992,16,698,0,0,39,still_30s
23.069,9,697,0,0,39,still_30s
23.135,0,690,0,0,39,still_30s
23.192,0,690,0,0,39,still_30s
23.257,-9,682,0,0,40,still_30s
23.328,-15,676,0,0,41,still_30s
23.372,-14,674,0,0,41,still_30s
23.445,-14,674,0,0,43,still_30s
23.511,-8,672,0,0,43,still_30s
23.545,0,676,0,0,43,still_30s
23.618,0,676,0,0,44,still_30s
23.698,27,681,0,0,44,still_30s
23.744,57,690,0,0,43,still_30s
23.800,57,690,0,0,42,still_30s
23.877,84,697,0,0,42,still_30s
23.921,109,720,0,0,41,still_30s
23.990,145,766,0,0,39,still_30s
24.075,145,766,0,0,39,still_30s
24.122,215,870,0,0,38,still_30s
24.174,249,976,0,0,38,still_30s
24.250,249,976,0,0,38,still_30s
24.282,251,1058,0,0,39,still_30s
24.359,213,1048,0,0,39,still_30s
24.431,213,1048,0,0,41,still_30s
24.472,161,987,0,0,41,still_30s
24.537,88,908,0,0,42,still_30s
24.629,88,908,0,0,42,still_30s
24.660,26,838,0,0,43,still_30s
24.737,-7,776,0,0,45,still_30s
24.816,-7,776,0,0,45,still_30s
24.838,-23,722,0,0,46,still_30s
24.916,-12,679,0,0,46,still_30s
24.995,-12,679,0,0,46,still_30s
25.028,61,660,0,0,46,still_30s
25.108,135,653,0,0,47,still_30s
25.173,135,653,0,0,47,still_30s
25.206,180,654,0,0,48,still_30s
25.283,174,652,8,0,48,still_30s
25.361,161,651,0,0,49,still_30s
25.403,161,651,0,0,50,still_30s
25.486,158,652,0,0,50,still_30s
25.548,158,654,0,0,50,still_30s
25.581,158,654,0,0,50,still_30s
25.653,157,656,0,0,50,still_30s
25.731,159,679,0,0,51,still_30s
25.764,161,707,0,0,51,still_30s
25.844,161,707,0,0,51,still_30s
25.913,167,784,0,0,51,still_30s
25.968,153,778,0,0,51,still_30s
26.027,153,778,0,0,50,still_30s
26.095,146,772,0,0,50,still_30s
26.133,139,764,0,0,49,still_30s
26.219,139,764,0,0,50,still_30s
26.292,132,754,0,0,50,still_30s
26.329,118,742,0,0,51,still_30s
26.395,72,698,0,0,52,still_30s
26.463,72,698,0,0,52,still_30s
26.501,35,667,0,0,53,still_30s
26.584,24,660,0,0,53,still_30s
26.649,24,660,0,0,53,still_30s
26.698,16,659,0,0,54,still_30s
26.762,10,661,0,0,54,still_30s
26.840,10,661,0,0,54,still_30s
26.885,6,667,0,0,54,still_30s
26.956,8,682,0,0,53,still_30s
27.019,8,682,0,0,52,still_30s
27.061,20,749,0,0,52,still_30s
27.136,52,902,0,0,51,still_30s
27.208,52,902,0,0,51,still_30s
27.250,106,1037,0,0,50,still_30s
27.315,163,1152,0,0,49,still_30s
27.398,163,1152,0,0,49,still_30s
27.444,120,1085,0,0,48,still_30s
27.525,84,1035,0,0,48,still_30s
27.573,84,1035,0,0,48,still_30s
27.616,51,988,0,0,48,still_30s
27.696,36,943,0,0,48,still_30s
27.764,34,897,0,0,48,still_30s
27.796,34,897,0,0,49,still_30s
27.876,33,814,0,0,49,still_30s
27.953,47,738,0,0,50,still_30s
27.986,47,738,0,0,50,still_30s
28.053,67,667,0,0,50,still_30s
28.130,71,629,0,0,50,still_30s
28.175,51,601,0,0,50,still_30s
28.248,51,601,0,0,49,still_30s
28.331,48,585,0,0,49,still_30s
28.354,44,578,0,0,48,still_30s
28.423,44,578,0,0,47,still_30s
28.502,45,581,0,0,47,still_30s
28.535,42,585,0,0,46,still_30s
28.612,42,585,0,0,45,still_30s
28.693,39,585,0,0,45,still_30s
28.727,32,581,0,0,44,still_30s
28.806,23,575,0,0,43,still_30s
28.868,23,575,0,0,43,still_30s
28.912,16,571,0,0,42,still_30s
28.994,14,573,0,0,42,still_30s
29.057,14,573,0,0,42,still_30s
29.109,11,575,0,0,40,still_30s
29.166,1,575,0,0,40,still_30s
29.246,1,575,0,0,38,still_30s
29.291,-11,573,0,0,38,still_30s
29.351,-20,571,0,0,37,still_30s
29.427,-20,571,0,0,37,still_30s
29.470,-24,571,0,0,37,still_30s
29.550,-29,571,0,0,37,still_30s
29.610,-29,571,0,0,37,still_30s
29.663,-33,571,0,0,36,still_30s
29.726,-38,571,0,0,35,still_30s
29.800,-38,571,0,0,35,still_30s
29.834,-43,575,0,0,35,still_30s
29.909,-48,585,0,0,34,still_30s
29.974,-48,585,0,0,34,still_30s
30.020,-50,608,0,0,34,still_30s
30.093,-51,631,0,0,34,still_30s
30.159,-73,694,0,0,34,still_30s
30.217,-73,694,0,0,34,still_30s
30.274,-83,775,0,0,34,still_30s
30.351,-120,916,0,0,33,still_30s
30.392,-120,916,0,0,32,still_30s
30.467,-132,1035,0,0,32,still_30s
30.539,-137,1126,0,0,32,still_30s
30.575,-128,1045,0,0,32,still_30s
30.645,-128,1045,0,0,31,still_30s
30.722,-120,996,0,0,31,still_30s
30.772,-111,960,0,0,31,still_30s
30.834,-111,960,0,0,31,still_30s
30.916,-75,984,0,0,31,still_30s
30.949,-35,1007,0,0,32,still_30s
31.035,31,1062,0,0,34,still_30s
31.090,31,1062,0,0,34,still_30s
31.127,88,1111,0,0,35,still_30s
31.203,66,1064,0,0,35,still_30s
31.276,66,1064,0,0,35,still_30s
31.319,63,1049,8,0,35,still_30s
31.392,57,1033,0,0,34,still_30s
31.467,57,1033,0,0,34,still_30s
31.501,55,1039,0,0,33,still_30s
31.594,49,1049,0,0,33,still_30s
31.647,49,1049,0,0,33,still_30s
31.691,45,1067,0,0,32,still_30s
31.768,32,1131,0,0,32,still_30s
31.839,32,1131,0,0,31,still_30s
31.886,19,1178,0,0,31,still_30s
31.950,10,1163,0,0,30,still_30s
32.020,10,1163,0,0,30,still_30s
32.055,-4,1142,0,0,30,still_30s
32.130,-45,1076,0,0,30,still_30s
32.203,-45,1076,0,0,30,still_30s
32.246,-57,1019,0,0,30,still_30s
32.316,-48,914,0,0,30,still_30s
32.391,-20,829,0,0,30,still_30s
32.431,-20,829,0,0,30,still_30s
32.497,35,782,0,0,29,still_30s
32.588,76,768,0,0,29,still_30s
32.610,76,768,0,0,29,still_30s
32.688,84,763,0,0,29,still_30s
32.755,112,763,0,0,29,still_30s
32.799,148,790,0,0,29,still_30s
32.876,148,790,0,0,29,still_30s
32.942,192,797,0,0,29,still_30s
32.990,212,789,0,0,30,still_30s
33.062,212,789,0,0,30,still_30s
33.129,214,774,0,0,30,still_30s
33.173,210,757,0,0,30,still_30s
38.410,223,750,0,0,31,slow_sweep
38.410,223,750,0,0,31,slow_sweep
38.410,233,742,0,0,32,slow_sweep
38.410,243,746,0,0,32,slow_sweep
38.410,243,746,0,0,32,slow_sweep
38.410,260,764,0,0,32,slow_sweep
38.410,274,778,0,0,32,slow_sweep
38.410,274,778,0,0,32,slow_sweep
38.410,288,780,0,0,33,slow_sweep
38.410,301,767,0,0,33,slow_sweep
38.410,301,767,0,0,33,slow_sweep
38.410,333,742,0,0,35,slow_sweep
38.410,333,742,0,0,35,slow_sweep
38.410,295,729,0,0,35,slow_sweep
38.410,278,726,0,0,35,slow_sweep
38.410,278,726,0,0,35,slow_sweep
38.410,226,719,0,0,35,slow_sweep
38.410,201,788,0,0,35,slow_sweep
38.410,194,875,0,0,35,slow_sweep
38.410,194,875,0,0,35,slow_sweep
38.410,192,1043,0,0,35,slow_sweep
38.410,131,1013,0,0,35,slow_sweep
38.410,131,1013,0,0,35,slow_sweep
38.410,122,1002,0,0,34,slow_sweep
38.410,120,972,0,0,34,slow_sweep
38.410,110,939,-16,0,36,slow_sweep
38.410,110,939,-16,0,36,slow_sweep
38.410,97,910,-8,0,36,slow_sweep
38.410,86,879,-8,23,0,slow_sweep
38.410,86,879,-8,37,0,slow_sweep
38.410,55,829,-8,37,0,slow_sweep
38.410,31,788,-8,37,0,slow_sweep
38.410,30,773,0,32,0,slow_sweep
38.410,30,773,0,32,0,slow_sweep
38.410,40,762,0,0,53,slow_sweep
38.410,62,752,0,0,53,slow_sweep
38.410,62,752,0,0,53,slow_sweep
38.410,83,741,0,0,55,slow_sweep
38.410,90,734,0,0,55,slow_sweep
38.410,90,734,0,0,56,slow_sweep
38.410,92,731,0,0,56,slow_sweep
38.410,102,727,-8,26,0,slow_sweep
38.410,102,727,-8,0,60,slow_sweep
38.410,110,722,-8,0,60,slow_sweep
38.410,115,718,-8,0,61,slow_sweep
38.410,115,718,-8,0,61,slow_sweep
38.410,116,714,-8,40,0,slow_sweep
38.410,115,711,0,31,0,slow_sweep
38.410,115,711,0,31,0,slow_sweep
38.410,109,712,0,0,68,slow_sweep
38.410,102,718,0,0,68,slow_sweep
38.410,94,724,0,0,68,slow_sweep
38.410,94,724,0,0,68,slow_sweep
38.410,82,727,0,0,68,slow_sweep
38.410,73,720,-8,0,68,slow_sweep
38.410,73,720,-8,0,68,slow_sweep
38.410,60,711,-8,0,68,slow_sweep
38.410,49,702,0,36,0,slow_sweep
38.410,40,693,-8,43,0,slow_sweep
38.410,40,693,-8,43,0,slow_sweep
38.410,37,687,0,0,80,slow_sweep
38.410,37,685,0,32,0,slow_sweep
38.410,41,684,0,32,0,slow_sweep
38.410,41,684,0,0,88,slow_sweep
38.410,52,681,0,0,88,slow_sweep
38.410,63,681,0,0,92,slow_sweep
38.410,63,681,0,21,0,slow_sweep
38.410,70,683,0,21,0,slow_sweep
38.410,74,685,0,40,0,slow_sweep
38.410,74,685,0,40,0,slow_sweep
38.410,79,683,0,37,0,slow_sweep
38.410,82,679,0,0,100,slow_sweep
38.410,82,679,0,0,100,slow_sweep
38.410,82,677,0,33,0,slow_sweep
38.410,85,675,0,46,0,slow_sweep
38.410,85,675,0,46,0,slow_sweep
38.410,86,674,8,40,0,slow_sweep
38.410,88,673,0,41,0,slow_sweep
38.410,88,673,0,41,0,slow_sweep
38.410,91,673,8,0,100,slow_sweep
38.410,91,672,16,0,100,slow_sweep
38.410,96,673,8,0,100,slow_sweep
38.410,96,673,8,0,100,slow_sweep
38.476,99,673,8,0,100,slow_sweep
38.545,82,667,0,0,100,slow_sweep
38.577,82,667,0,0,100,slow_sweep
38.655,64,662,0,0,100,slow_sweep
38.736,48,659,0,22,0,slow_sweep
38.770,42,658,0,22,0,slow_sweep
38.837,42,658,0,0,100,slow_sweep
38.912,40,659,0,0,100,slow_sweep
38.958,40,662,0,0,100,slow_sweep
39.026,42,663,0,0,100,slow_sweep
39.102,42,663,0,0,100,slow_sweep
39.160,47,661,0,0,100,slow_sweep
39.216,58,655,0,0,100,slow_sweep
39.293,58,655,0,0,100,slow_sweep
39.336,99,637,0,0,100,slow_sweep
39.416,147,618,0,0,100,slow_sweep
39.472,147,618,0,0,100,slow_sweep
39.518,221,597,0,0,100,slow_sweep
39.587,270,590,0,0,100,slow_sweep
39.659,270,590,0,0,100,slow_sweep
39.702,288,591,0,0,100,slow_sweep
39.769,299,598,0,0,100,slow_sweep
39.848,299,598,0,0,100,slow_sweep
39.892,307,608,0,0,100,slow_sweep
39.958,314,620,0,0,100,slow_sweep
40.029,314,620,0,0,100,slow_sweep
40.075,326,630,0,0,100,slow_sweep
40.149,340,634,0,0,100,slow_sweep
40.217,348,640,0,0,100,slow_sweep
40.254,348,640,0,0,100,slow_sweep
40.329,353,657,0,0,100,slow_sweep
40.405,341,671,0,0,100,slow_sweep
40.450,341,671,0,0,100,slow_sweep
40.528,317,683,0,0,100,slow_sweep
40.598,291,698,0,0,100,slow_sweep
40.639,265,707,0,0,100,slow_sweep
40.705,265,707,0,0,100,slow_sweep
40.785,222,704,0,0,100,slow_sweep
40.817,119,685,0,0,100,slow_sweep
40.893,20,669,0,0,100,slow_sweep
40.972,20,669,0,0,100,slow_sweep
41.006,-47,660,0,0,100,slow_sweep
41.084,-70,635,0,0,100,slow_sweep
41.150,-70,635,0,0,100,slow_sweep
41.206,-39,625,0,0,100,slow_sweep
41.267,-24,630,0,0,100,slow_sweep
41.346,-24,630,0,0,100,slow_sweep
41.380,-1,641,0,0,100,slow_sweep
41.450,25,643,0,0,100,slow_sweep
41.523,25,643,0,22,0,slow_sweep
41.588,53,651,0,22,0,slow_sweep
41.633,103,656,0,24,0,slow_sweep
41.718,103,656,0,24,0,slow_sweep
41.803,148,660,0,21,0,slow_sweep
41.824,184,675,0,26,0,slow_sweep
41.893,184,675,0,26,0,slow_sweep
41.935,202,695,0,0,100,slow_sweep
42.024,210,705,0,0,100,slow_sweep
42.081,210,705,0,0,100,slow_sweep
42.115,208,705,0,0,100,slow_sweep
42.190,201,691,0,0,100,slow_sweep
42.262,201,691,0,0,100,slow_sweep
42.296,202,683,0,0,100,slow_sweep
42.413,206,672,0,0,100,slow_sweep
42.454,209,663,0,0,100,slow_sweep
