t_global,x,y,v,em,es,action
20.509,223,665,0,0,79,still_30s
20.589,223,665,0,0,79,still_30s
20.626,234,657,0,0,80,still_30s
20.701,250,647,0,0,80,still_30s
20.769,250,647,0,0,81,still_30s
20.827,262,638,0,0,80,still_30s
20.884,268,636,0,0,80,still_30s
20.958,268,636,0,0,78,still_30s
21.002,268,631,0,0,78,still_30s
21.081,265,629,0,0,77,still_30s
21.158,260,630,0,0,75,still_30s
21.181,260,630,0,0,75,still_30s
21.258,234,627,0,0,73,still_30s
21.325,212,627,0,0,73,still_30s
21.370,212,627,0,0,73,still_30s
21.450,207,632,0,0,73,still_30s
21.517,207,639,0,0,73,still_30s
21.565,203,647,0,0,73,still_30s
21.626,203,647,0,0,74,still_30s
21.705,199,664,0,0,74,still_30s
21.752,188,679,0,0,74,still_30s
21.808,188,679,0,0,75,still_30s
21.887,168,667,0,0,75,still_30s
21.929,154,654,0,0,75,still_30s
21.999,145,647,0,0,75,still_30s
22.064,145,647,0,0,75,still_30s
22.108,138,640,0,0,75,still_30s
22.185,130,629,0,0,75,still_30s
22.264,130,629,0,0,75,still_30s
22.300,132,624,0,0,75,still_30s
22.369,135,624,0,0,75,still_30s
22.437,135,624,0,0,75,still_30s
22.482,138,625,0,0,75,still_30s
22.545,146,625,0,0,74,still_30s
22.622,146,625,0,0,74,still_30s
22.667,161,623,0,0,73,still_30s
22.734,174,623,0,0,72,still_30s
22.801,174,623,0,0,72,still_30s
22.849,183,621,-8,0,71,still_30s
22.926,184,620,0,0,70,still_30s
23.001,184,620,0,0,70,still_30s
23.034,182,623,0,0,70,still_30s
23.105,183,625,0,0,69,still_30s
23.180,183,625,0,0,69,still_30s
23.221,186,627,0,0,69,still_30s
23.286,190,628,0,0,69,still_30s
23.377,196,627,0,0,68,still_30s
23.399,196,627,0,0,68,still_30s
23.477,198,626,0,0,67,still_30s
23.554,199,626,0,0,65,still_30s
23.587,199,626,0,0,65,still_30s
23.662,203,626,0,0,62,still_30s
23.730,211,623,0,0,62,still_30s
23.774,223,617,0,0,59,still_30s
23.853,223,617,0,0,58,still_30s
23.921,238,611,0,0,58,still_30s
23.975,251,603,0,0,57,still_30s
24.033,251,603,0,0,57,still_30s
24.107,261,600,0,0,57,still_30s
24.140,267,597,0,0,57,still_30s
24.219,267,597,0,0,56,still_30s
24.290,265,592,0,0,56,still_30s
24.331,259,590,0,0,55,still_30s
24.399,254,590,0,0,55,still_30s
24.477,254,590,0,0,54,still_30s
24.510,254,592,0,0,53,still_30s
24.588,260,591,0,0,53,still_30s
24.655,260,591,0,0,52,still_30s
24.700,267,591,0,0,52,still_30s
24.768,270,590,0,0,52,still_30s
24.836,270,590,0,0,52,still_30s
24.885,263,591,0,0,52,still_30s
24.960,251,591,0,0,53,still_30s
25.036,251,591,0,0,53,still_30s
25.066,239,592,0,0,53,still_30s
25.150,226,591,0,0,53,still_30s
25.224,226,591,0,0,53,still_30s
25.258,218,592,0,0,53,still_30s
25.325,211,593,0,0,53,still_30s
25.405,211,593,0,0,53,still_30s
25.439,206,596,0,0,53,still_30s
25.516,198,599,0,0,52,still_30s
25.583,198,599,0,0,52,still_30s
25.626,192,602,0,0,51,still_30s
25.694,186,605,0,0,51,still_30s
25.774,180,606,0,0,51,still_30s
25.808,180,606,0,0,51,still_30s
25.885,168,605,0,0,51,still_30s
25.952,150,601,0,0,52,still_30s
26.007,150,601,0,0,52,still_30s
26.077,102,587,0,0,53,still_30s
26.141,73,576,0,0,54,still_30s
26.185,80,581,0,0,54,still_30s
26.264,80,581,0,0,56,still_30s
26.335,88,583,0,0,56,still_30s
26.367,96,586,0,0,56,still_30s
26.433,96,586,0,0,57,still_30s
26.505,106,589,0,0,57,still_30s
26.546,118,591,0,0,57,still_30s
26.626,118,591,0,0,56,still_30s
26.692,132,593,0,0,56,still_30s
26.737,145,592,0,0,55,still_30s
26.804,163,590,0,0,54,still_30s
26.882,163,590,0,0,54,still_30s
26.927,214,582,0,0,53,still_30s
26.991,226,580,0,0,53,still_30s
27.072,226,580,0,0,52,still_30s
27.109,220,580,0,0,49,still_30s
27.174,205,579,0,0,49,still_30s
27.251,205,579,0,0,46,still_30s
27.307,188,581,0,0,46,still_30s
27.366,171,585,0,0,42,still_30s
27.439,171,585,0,0,42,still_30s
27.480,133,590,0,0,39,still_30s
27.547,103,593,0,0,38,still_30s
27.618,103,593,0,0,38,still_30s
27.659,98,591,0,0,38,still_30s
27.735,93,587,0,0,38,still_30s
27.811,93,587,0,0,38,still_30s
27.844,92,582,0,0,39,still_30s
27.919,94,575,0,0,38,still_30s
27.986,94,575,0,0,38,still_30s
28.031,97,572,0,0,38,still_30s
28.110,104,574,0,0,38,still_30s
28.177,109,577,0,0,38,still_30s
28.213,109,577,0,0,38,still_30s
28.290,110,581,0,0,38,still_30s
28.367,108,585,0,0,38,still_30s
28.400,108,585,0,0,38,still_30s
28.489,103,586,0,0,38,still_30s
28.546,94,587,0,0,37,still_30s
28.584,92,588,0,0,37,still_30s
28.657,92,588,0,0,36,still_30s
28.730,91,590,0,0,36,still_30s
28.774,95,590,0,0,35,still_30s
28.838,95,590,0,0,34,still_30s
28.911,100,590,0,0,34,still_30s
28.966,100,591,0,0,33,still_30s
29.036,91,595,0,0,33,still_30s
29.110,91,595,0,0,33,still_30s
29.139,80,595,0,0,32,still_30s
29.217,67,596,0,0,32,still_30s
29.288,67,596,0,0,32,still_30s
29.325,60,597,0,0,32,still_30s
29.401,57,598,0,0,32,still_30s
29.475,57,598,0,0,32,still_30s
29.508,51,598,0,0,32,still_30s
29.583,50,598,0,0,32,still_30s
29.659,50,598,0,0,31,still_30s
29.694,48,600,0,0,31,still_30s
29.769,50,603,0,0,31,still_30s
29.840,50,603,0,0,33,still_30s
29.880,51,605,0,0,33,still_30s
29.959,52,606,0,0,32,still_30s
30.035,52,606,0,0,32,still_30s
30.068,55,606,0,0,30,still_30s
30.143,57,607,0,0,29,still_30s
30.216,57,607,0,0,29,still_30s
30.249,61,609,0,0,28,still_30s
30.329,62,611,0,0,28,still_30s
30.393,66,612,0,0,28,still_30s
30.441,66,612,0,0,28,still_30s
30.513,70,612,0,0,27,still_30s
30.582,72,612,0,0,27,still_30s
30.624,72,612,0,0,28,still_30s
30.694,65,619,0,0,28,still_30s
30.774,55,622,0,0,29,still_30s
30.804,50,624,0,0,31,still_30s
30.883,50,624,0,0,31,still_30s
30.963,51,625,0,0,33,still_30s
30.996,56,626,0,0,33,still_30s
31.073,56,626,0,0,36,still_30s
31.139,67,624,0,0,38,still_30s
31.183,77,622,0,0,38,still_30s
31.250,84,622,0,0,41,still_30s
31.330,84,622,0,0,41,still_30s
31.367,89,624,0,0,42,still_30s
31.438,89,625,0,0,43,still_30s
31.517,89,625,0,0,43,still_30s
31.557,83,620,0,0,43,still_30s
31.629,78,616,0,0,44,still_30s
31.694,78,616,0,0,44,still_30s
31.735,83,615,0,0,44,still_30s
31.816,86,612,0,0,44,still_30s
31.893,86,612,0,0,44,still_30s
31.927,93,614,0,0,45,still_30s
31.995,101,616,0,0,45,still_30s
32.070,101,616,0,0,46,still_30s
32.104,111,616,0,0,46,still_30s
32.176,122,615,0,0,46,still_30s
32.255,122,615,0,0,47,still_30s
32.289,133,613,0,0,47,still_30s
32.366,146,607,0,0,49,still_30s
32.430,146,607,0,0,49,still_30s
32.485,157,602,0,0,51,still_30s
32.542,157,600,0,0,54,still_30s
32.617,156,602,0,0,54,still_30s
32.662,156,602,0,0,56,still_30s
32.740,160,603,0,0,58,still_30s
32.811,165,604,0,0,58,still_30s
32.841,165,604,0,0,61,still_30s
32.919,175,604,0,0,64,still_30s
32.997,187,605,0,0,64,still_30s
33.042,202,603,0,0,65,still_30s
33.110,202,603,0,0,66,still_30s
33.177,216,602,0,0,66,still_30s
38.410,231,601,0,0,66,slow_sweep
38.410,231,601,0,0,66,slow_sweep
38.410,234,608,0,0,66,slow_sweep
38.410,234,615,0,0,67,slow_sweep
38.410,234,622,0,0,67,slow_sweep
38.410,234,622,0,0,67,slow_sweep
38.410,233,628,0,0,67,slow_sweep
38.410,232,630,0,0,68,slow_sweep
38.410,232,630,0,0,70,slow_sweep
38.410,231,626,0,0,70,slow_sweep
38.410,231,624,0,0,71,slow_sweep
38.410,231,624,0,0,71,slow_sweep
38.410,230,625,0,0,72,slow_sweep
38.410,228,629,0,0,74,slow_sweep
38.410,228,629,0,0,74,slow_sweep
38.410,228,633,0,0,77,slow_sweep
38.410,227,636,0,0,79,slow_sweep
38.410,227,636,0,0,79,slow_sweep
38.410,223,640,0,0,80,slow_sweep
38.410,217,641,8,0,82,slow_sweep
38.410,217,641,8,0,82,slow_sweep
38.410,213,641,8,0,83,slow_sweep
38.410,204,640,8,0,83,slow_sweep
38.410,194,638,0,0,85,slow_sweep
38.410,194,638,0,0,84,slow_sweep
38.410,185,635,0,0,84,slow_sweep
38.410,181,636,0,0,82,slow_sweep
38.410,176,637,8,0,82,slow_sweep
38.410,175,639,8,0,82,slow_sweep
38.410,173,641,16,0,81,slow_sweep
38.410,173,641,16,0,79,slow_sweep
38.410,177,642,8,0,79,slow_sweep
38.410,184,642,0,0,77,slow_sweep
38.410,184,642,0,27,0,slow_sweep
38.410,191,641,8,27,0,slow_sweep
38.410,180,641,8,0,81,slow_sweep
38.410,164,642,8,25,0,slow_sweep
38.410,164,642,8,25,0,slow_sweep
38.410,147,643,0,25,0,slow_sweep
38.410,110,661,0,0,84,slow_sweep
38.410,110,661,0,0,84,slow_sweep
38.410,95,676,0,0,86,slow_sweep
38.410,74,685,0,0,86,slow_sweep
38.410,74,685,0,0,87,slow_sweep
38.410,62,685,-8,0,87,slow_sweep
38.410,52,684,0,0,87,slow_sweep
38.410,52,684,0,41,0,slow_sweep
38.410,53,684,-8,41,0,slow_sweep
38.410,55,683,-8,29,0,slow_sweep
38.410,55,683,-8,23,0,slow_sweep
38.410,60,683,-32,23,0,slow_sweep
38.410,62,685,-8,0,91,slow_sweep
38.410,62,685,-8,0,91,slow_sweep
38.410,66,683,-8,0,90,slow_sweep
38.410,69,682,-8,0,90,slow_sweep
38.410,72,677,8,0,90,slow_sweep
38.410,72,677,8,0,90,slow_sweep
38.410,75,675,-16,0,90,slow_sweep
38.410,74,676,0,0,90,slow_sweep
38.410,74,676,0,0,88,slow_sweep
38.410,73,676,8,0,87,slow_sweep
38.410,75,677,8,0,87,slow_sweep
38.410,76,679,8,0,88,slow_sweep
38.410,76,679,8,0,88,slow_sweep
38.410,77,681,8,0,88,slow_sweep
38.410,79,682,0,31,0,slow_sweep
38.410,78,682,0,31,0,slow_sweep
38.410,78,682,0,0,92,slow_sweep
38.410,71,681,8,0,92,slow_sweep
38.410,68,675,0,0,92,slow_sweep
38.410,68,675,0,0,94,slow_sweep
38.410,61,672,0,0,94,slow_sweep
38.410,50,664,0,0,96,slow_sweep
38.410,50,664,0,0,97,slow_sweep
38.410,36,659,0,0,97,slow_sweep
38.410,23,654,0,0,98,slow_sweep
38.410,23,654,0,0,98,slow_sweep
38.410,8,649,0,0,99,slow_sweep
38.410,-35,633,0,0,98,slow_sweep
38.410,-35,633,0,0,98,slow_sweep
38.410,-69,625,0,0,98,slow_sweep
38.410,-72,642,0,0,99,slow_sweep
38.410,-72,642,0,0,99,slow_sweep
38.434,-69,647,0,0,100,slow_sweep
38.511,-35,661,0,0,100,slow_sweep
38.589,-7,669,0,0,100,slow_sweep
38.632,-7,669,0,0,100,slow_sweep
38.692,22,665,0,0,100,slow_sweep
38.767,50,653,0,0,100,slow_sweep
38.813,50,653,0,0,100,slow_sweep
38.891,53,646,0,0,100,slow_sweep
38.969,47,651,0,0,100,slow_sweep
39.003,22,659,0,0,100,slow_sweep
39.071,22,659,0,0,100,slow_sweep
39.138,5,662,0,0,100,slow_sweep
39.194,-13,666,0,0,100,slow_sweep
39.258,-3,661,0,0,100,slow_sweep
39.334,-3,661,0,0,100,slow_sweep
39.372,7,655,0,0,99,slow_sweep
39.444,13,653,0,0,96,slow_sweep
39.522,13,653,0,0,96,slow_sweep
39.555,18,652,0,0,96,slow_sweep
39.644,23,649,0,0,93,slow_sweep
39.703,23,649,0,0,93,slow_sweep
39.745,29,648,0,0,91,slow_sweep
39.823,36,649,0,0,88,slow_sweep
39.890,36,649,0,0,88,slow_sweep
39.935,42,654,0,0,87,slow_sweep
40.003,50,658,8,0,87,slow_sweep
40.081,50,658,8,0,87,slow_sweep
40.115,58,662,8,0,81,slow_sweep
40.194,60,669,0,0,81,slow_sweep
40.261,60,669,0,0,79,slow_sweep
40.315,55,673,0,0,79,slow_sweep
40.375,52,675,0,0,78,slow_sweep
40.449,62,669,0,0,78,slow_sweep
40.485,62,669,0,0,78,slow_sweep
40.566,71,659,0,0,78,slow_sweep
40.637,77,651,0,0,78,slow_sweep
40.677,77,651,0,0,77,slow_sweep
40.756,85,646,0,0,75,slow_sweep
40.822,91,644,0,0,75,slow_sweep
40.866,93,646,0,0,73,slow_sweep
40.941,93,646,0,0,73,slow_sweep
41.008,95,649,0,0,73,slow_sweep
41.059,99,652,0,0,72,slow_sweep
41.123,99,652,0,0,70,slow_sweep
41.192,99,652,0,0,70,slow_sweep
41.241,103,654,0,0,72,slow_sweep
41.319,106,659,0,0,69,slow_sweep
41.384,106,659,0,0,69,slow_sweep
41.429,108,662,0,0,67,slow_sweep
41.505,110,664,0,0,67,slow_sweep
41.565,110,664,0,0,68,slow_sweep
41.617,110,665,0,0,69,slow_sweep
41.686,106,661,0,0,69,slow_sweep
41.753,106,661,0,0,69,slow_sweep
41.797,102,659,0,0,69,slow_sweep
41.863,95,659,0,0,68,slow_sweep
41.942,95,659,0,0,67,slow_sweep
41.978,86,661,0,0,67,slow_sweep
42.055,82,662,0,24,0,slow_sweep
42.123,82,662,0,24,0,slow_sweep
42.159,87,661,0,23,0,slow_sweep
42.236,97,660,8,0,66,slow_sweep
42.313,97,660,8,0,66,slow_sweep
42.358,111,663,8,0,66,slow_sweep
42.417,130,669,8,0,65,slow_sweep
42.490,130,669,8,0,65,slow_sweep
42.536,142,672,0,0,64,slow_sweep
42.614,142,673,0,0,62,slow_sweep
42.690,142,671,0,0,62,slow_sweep
42.723,142,671,0,0,61,slow_sweep
42.791,143,669,0,0,61,slow_sweep
42.870,142,666,0,0,60,slow_sweep
42.904,142,666,0,0,60,slow_sweep
42.984,142,666,0,0,60,slow_sweep
43.050,138,669,0,0,60,slow_sweep
