t_global,x,y,v,em,es,action
194.111,-34,658,0,0,90,still_30s
194.152,-40,665,0,0,90,still_30s
194.223,-45,666,0,0,90,still_30s
194.295,-45,666,0,0,90,still_30s
194.335,-49,665,0,0,91,still_30s
194.406,-55,665,0,0,91,still_30s
194.480,-64,664,0,0,91,still_30s
194.519,-64,664,0,0,91,still_30s
194.592,-70,661,0,0,90,still_30s
194.666,-73,656,0,0,89,still_30s
194.705,-73,656,0,0,89,still_30s
194.778,-74,649,0,0,90,still_30s
194.850,-73,640,0,0,90,still_30s
194.890,-71,633,0,0,89,still_30s
194.962,-71,633,0,0,88,still_30s
195.034,-66,628,0,0,88,still_30s
195.074,-64,623,0,0,86,still_30s
195.146,-64,623,0,0,84,still_30s
195.221,-63,621,0,0,84,still_30s
195.258,-64,619,0,0,82,still_30s
195.332,-64,619,0,0,63,still_30s
195.403,-64,616,0,0,63,still_30s
195.442,-64,613,0,0,61,still_30s
195.514,-64,612,0,0,61,still_30s
195.587,-64,612,0,0,59,still_30s
195.625,-67,610,0,0,59,still_30s
195.698,-69,610,0,0,58,still_30s
195.771,-69,610,0,0,57,still_30s
195.816,-59,619,0,0,57,still_30s
195.888,-47,628,0,0,57,still_30s
195.961,-47,628,0,0,55,still_30s
196.001,-47,626,0,0,55,still_30s
196.073,-49,620,0,0,54,still_30s
196.145,-49,620,0,0,54,still_30s
196.184,-53,615,0,0,53,still_30s
196.259,-56,611,0,0,53,still_30s
196.329,-56,611,0,0,53,still_30s
196.369,-58,609,8,0,53,still_30s
196.441,-59,609,0,0,53,still_30s
196.513,-59,609,0,0,53,still_30s
196.552,-56,610,0,0,54,still_30s
196.625,-44,611,0,0,54,still_30s
196.697,-44,611,0,0,54,still_30s
196.737,-31,612,0,0,54,still_30s
196.812,-21,615,0,0,54,still_30s
196.881,-17,618,0,0,53,still_30s
196.922,-17,618,0,0,53,still_30s
196.995,-16,624,0,0,51,still_30s
197.068,-19,628,0,0,49,still_30s
197.108,-19,628,0,0,49,still_30s
197.181,-19,635,0,0,48,still_30s
197.253,-20,638,0,0,48,still_30s
197.293,-19,630,0,0,48,still_30s
197.365,-19,630,0,0,48,still_30s
197.437,-17,623,0,0,48,still_30s
197.477,-15,627,0,0,48,still_30s
197.549,-15,627,0,0,47,still_30s
197.622,-8,632,0,0,47,still_30s
197.661,-1,635,0,0,47,still_30s
197.733,-1,635,0,0,48,still_30s
197.805,-3,630,0,0,48,still_30s
197.849,-7,621,0,0,48,still_30s
197.922,-12,615,0,0,48,still_30s
197.994,-12,615,0,0,49,still_30s
198.034,-21,610,0,0,48,still_30s
198.106,-28,606,0,0,48,still_30s
198.178,-28,606,0,0,49,still_30s
198.218,-13,605,0,0,49,still_30s
198.291,2,605,0,0,49,still_30s
198.363,2,605,0,0,48,still_30s
198.402,3,600,-8,0,48,still_30s
198.475,0,595,0,0,49,still_30s
198.547,0,595,0,0,49,still_30s
198.586,-3,591,0,0,50,still_30s
198.659,-4,589,0,0,50,still_30s
198.731,-4,589,0,0,50,still_30s
198.771,-7,590,0,0,50,still_30s
198.843,-22,603,0,0,49,still_30s
198.915,-22,603,0,0,49,still_30s
198.955,-63,638,0,0,48,still_30s
199.027,-73,631,0,0,47,still_30s
199.099,-73,631,0,0,47,still_30s
199.139,-86,622,0,0,46,still_30s
199.211,-99,623,0,0,46,still_30s
199.283,-117,622,0,0,45,still_30s
199.323,-117,622,0,0,45,still_30s
199.397,-149,619,8,0,45,still_30s
199.469,-190,612,0,0,45,still_30s
199.510,-190,612,0,0,45,still_30s
199.583,-253,599,0,0,45,still_30s
199.655,-250,566,0,0,45,still_30s
199.696,-231,543,0,0,47,still_30s
199.768,-231,543,0,0,48,still_30s
199.840,-200,515,0,0,48,still_30s
199.885,-179,500,0,0,48,still_30s
199.957,-179,500,0,0,48,still_30s
200.029,-175,499,0,0,48,still_30s
200.068,-173,501,0,0,49,still_30s
200.142,-173,503,0,0,49,still_30s
200.213,-173,503,0,0,49,still_30s
200.253,-172,506,-8,0,50,still_30s
200.325,-173,510,0,0,50,still_30s
200.397,-173,510,0,0,50,still_30s
200.436,-172,513,0,0,51,still_30s
200.509,-169,513,0,0,51,still_30s
200.581,-169,513,0,0,51,still_30s
200.620,-166,512,0,0,51,still_30s
200.694,-166,511,0,0,52,still_30s
200.765,-166,511,0,0,52,still_30s
200.806,-168,513,0,0,52,still_30s
200.880,-168,512,0,0,53,still_30s
200.950,-168,512,0,0,53,still_30s
200.989,-165,506,0,0,55,still_30s
201.062,-160,501,0,0,81,still_30s
201.135,-160,501,0,0,81,still_30s
201.173,-155,500,0,0,82,still_30s
201.246,-146,502,0,0,82,still_30s
201.318,-146,502,0,0,82,still_30s
201.357,-137,506,0,0,82,still_30s
201.430,-130,507,0,0,83,still_30s
201.502,-130,507,0,0,83,still_30s
201.542,-127,506,0,0,84,still_30s
201.614,-123,502,0,0,84,still_30s
201.688,-121,498,0,0,85,still_30s
201.728,-121,498,0,0,84,still_30s
201.800,-119,498,0,0,84,still_30s
201.874,-117,498,0,0,84,still_30s
201.919,-115,499,0,0,84,still_30s
201.992,-115,499,0,0,83,still_30s
202.063,-112,500,0,0,81,still_30s
202.104,-109,500,0,0,81,still_30s
202.176,-109,500,0,0,56,still_30s
202.248,-105,500,0,0,56,still_30s
202.289,-100,502,0,0,54,still_30s
202.361,-100,502,0,0,54,still_30s
202.432,-95,505,0,0,54,still_30s
202.472,-91,509,0,0,53,still_30s
202.545,-88,513,0,0,52,still_30s
202.616,-88,513,0,0,52,still_30s
202.655,-85,517,0,0,51,still_30s
202.728,-82,523,0,0,50,still_30s
202.802,-82,523,0,0,50,still_30s
202.839,-75,528,0,0,50,still_30s
202.912,-68,533,0,0,50,still_30s
202.984,-68,533,0,0,51,still_30s
203.023,-62,539,0,0,51,still_30s
203.096,-55,545,0,0,53,still_30s
203.169,-55,545,0,0,54,still_30s
203.208,-50,548,0,0,54,still_30s
203.281,-49,549,0,0,55,still_30s
203.353,-49,549,0,0,55,still_30s
203.393,-49,547,0,0,55,still_30s
203.465,-48,547,0,0,56,still_30s
203.537,-48,547,0,0,56,still_30s
203.577,-46,550,0,0,56,still_30s
203.651,-42,555,0,0,55,still_30s
203.721,-42,555,0,0,55,still_30s
203.762,-37,558,0,0,54,still_30s
203.833,-32,561,0,0,53,still_30s
203.906,-32,561,0,0,53,still_30s
203.950,-31,561,-8,0,53,still_30s
204.021,-32,563,0,0,53,still_30s
204.094,-32,567,0,0,53,still_30s
204.135,-32,567,0,0,52,still_30s
204.206,-33,566,0,0,52,still_30s
204.279,-32,567,0,0,51,still_30s
204.320,-30,569,0,0,51,still_30s
204.394,-30,569,0,0,51,still_30s
204.464,-27,569,0,0,50,still_30s
204.504,-23,569,0,0,50,still_30s
204.577,-23,569,0,0,49,still_30s
204.649,-18,571,0,0,49,still_30s
204.690,-12,574,0,0,49,still_30s
204.761,-12,574,0,0,49,still_30s
204.833,-9,578,0,0,49,still_30s
204.872,-5,582,0,0,49,still_30s
204.945,-4,584,0,0,49,still_30s
205.017,-4,584,0,0,49,still_30s
205.056,-4,580,0,0,49,still_30s
205.129,-8,577,0,0,51,still_30s
205.201,-8,577,0,0,51,still_30s
205.241,-10,574,0,0,53,still_30s
205.313,-9,571,0,0,53,still_30s
205.385,-9,571,0,0,54,still_30s
205.425,-9,567,0,0,54,still_30s
205.497,-9,566,0,0,54,still_30s
205.569,-9,566,0,0,54,still_30s
205.609,-10,567,0,0,54,still_30s
205.682,-9,572,0,0,53,still_30s
205.753,-9,572,0,0,53,still_30s
205.792,-8,573,0,0,52,still_30s
205.866,-7,571,0,0,51,still_30s
205.940,-7,571,0,0,51,still_30s
205.982,-7,567,0,0,50,still_30s
206.054,-7,562,0,0,50,still_30s
206.126,-7,562,0,0,50,still_30s
206.165,-11,559,0,0,50,still_30s
206.239,-13,552,0,0,51,still_30s
206.312,-10,546,0,0,51,still_30s
206.350,-10,546,0,0,52,still_30s
206.422,0,548,0,0,52,still_30s
206.495,7,554,0,0,53,still_30s
206.535,7,554,0,0,53,still_30s
206.607,10,560,0,0,53,still_30s
206.680,12,570,0,0,54,still_30s
206.720,12,570,0,0,54,still_30s
206.793,11,579,0,0,55,still_30s
206.866,10,585,0,0,54,still_30s
206.907,10,580,0,0,54,still_30s
206.979,10,580,0,0,53,still_30s
207.051,14,573,0,0,53,still_30s
207.091,17,568,0,0,51,still_30s
207.163,17,568,0,0,51,still_30s
207.235,18,570,0,0,51,still_30s
207.274,21,577,0,0,50,still_30s
207.347,22,584,8,0,49,still_30s
207.419,22,584,8,0,49,still_30s
207.459,20,585,0,0,48,still_30s
207.531,18,580,0,0,48,still_30s
207.603,18,580,0,0,48,still_30s
207.643,18,574,0,0,48,still_30s
207.715,18,567,0,0,48,still_30s
207.787,18,567,0,0,48,still_30s
207.826,18,561,0,0,48,still_30s
207.899,18,558,0,0,48,still_30s
207.971,18,558,0,0,49,still_30s
208.017,19,558,0,0,49,still_30s
208.089,18,563,0,0,48,still_30s
208.162,18,563,0,0,48,still_30s
208.202,16,568,0,0,48,still_30s
208.275,15,572,0,0,48,still_30s
208.346,15,572,0,0,48,still_30s
208.386,21,579,0,0,48,still_30s
208.458,24,583,0,0,47,still_30s
208.530,24,583,0,0,47,still_30s
208.570,21,581,8,0,46,still_30s
208.642,20,576,0,0,46,still_30s
208.714,20,572,0,0,46,still_30s
208.754,20,572,0,0,45,still_30s
208.827,22,568,0,0,45,still_30s
208.900,24,566,0,0,45,still_30s
208.939,24,566,0,0,44,still_30s
209.011,24,562,8,0,44,still_30s
209.084,28,561,0,0,44,still_30s
209.125,37,561,0,0,44,still_30s
209.196,37,561,0,0,42,still_30s
209.270,42,564,0,0,40,still_30s
209.309,43,569,0,0,40,still_30s
209.381,43,569,0,0,39,still_30s
209.454,42,569,-8,0,39,still_30s
209.494,37,566,0,0,38,still_30s
209.566,37,566,0,0,37,still_30s
209.640,32,561,0,0,37,still_30s
209.678,34,561,0,0,36,still_30s
209.750,36,561,0,0,36,still_30s
209.822,36,561,0,0,36,still_30s
209.861,36,559,-8,0,35,still_30s
209.934,39,561,0,0,34,still_30s
210.006,39,561,0,0,34,still_30s
210.051,47,563,0,0,33,still_30s
210.123,63,569,0,0,33,still_30s
210.195,63,569,0,0,31,still_30s
210.235,114,588,0,0,39,still_30s
210.307,162,615,0,0,39,still_30s
210.379,162,615,0,0,40,still_30s
210.419,228,655,8,0,40,still_30s
210.491,193,651,0,0,39,still_30s
210.564,193,651,0,0,39,still_30s
210.604,188,647,0,0,39,still_30s
210.676,180,644,0,0,37,still_30s
210.748,180,644,0,0,37,still_30s
210.787,173,637,0,0,36,still_30s
210.860,166,630,0,0,36,still_30s
210.932,166,630,0,0,36,still_30s
210.971,164,627,0,0,35,still_30s
211.044,161,628,0,0,35,still_30s
211.116,166,634,0,0,35,still_30s
211.156,166,634,0,0,35,still_30s
211.230,173,642,0,0,35,still_30s
211.302,178,648,0,0,35,still_30s
211.342,178,648,0,0,36,still_30s
211.415,202,673,0,0,36,still_30s
211.488,217,695,0,0,33,still_30s
211.529,222,699,0,0,33,still_30s
211.600,222,699,0,0,33,still_30s
211.673,220,700,0,0,34,still_30s
211.714,217,700,0,0,34,still_30s
211.787,217,700,0,0,34,still_30s
211.858,214,700,0,0,34,still_30s
211.898,209,698,0,0,34,still_30s
211.970,209,698,0,0,34,still_30s
212.042,203,695,0,0,34,still_30s
212.086,199,690,0,0,35,still_30s
212.159,198,688,0,0,36,still_30s
212.231,198,688,0,0,36,still_30s
212.270,194,685,0,0,36,still_30s
212.343,188,684,0,0,37,still_30s
212.416,188,684,0,0,37,still_30s
212.455,178,682,0,0,38,still_30s
212.527,163,685,0,0,39,still_30s
212.599,163,685,0,0,39,still_30s
212.638,150,687,0,0,41,still_30s
212.711,130,704,0,0,41,still_30s
212.783,130,704,0,0,41,still_30s
212.822,95,729,0,0,41,still_30s
212.895,77,747,0,0,42,still_30s
212.967,77,747,0,0,43,still_30s
213.008,87,756,0,0,43,still_30s
213.080,105,766,0,0,44,still_30s
213.152,105,766,0,0,44,still_30s
213.191,143,767,0,0,45,still_30s
213.264,171,766,0,0,46,still_30s
213.336,171,766,0,0,46,still_30s
213.376,169,763,0,0,47,still_30s
213.449,162,760,0,0,47,still_30s
213.520,154,752,0,0,47,still_30s
213.561,154,752,0,0,48,still_30s
213.634,141,747,0,0,48,still_30s
213.707,132,745,0,0,48,still_30s
213.747,132,745,0,0,47,still_30s
213.819,131,741,0,0,47,still_30s
213.892,131,737,0,0,46,still_30s
213.933,128,733,0,0,46,still_30s
214.005,128,733,0,0,46,still_30s
214.077,128,724,0,0,47,still_30s
214.122,131,716,0,0,47,still_30s
214.195,131,716,0,0,47,still_30s
214.268,133,708,0,0,48,still_30s
214.307,133,699,0,0,48,still_30s
214.380,130,692,0,0,49,still_30s
214.452,130,692,0,0,49,still_30s
214.491,124,691,0,0,50,still_30s
214.564,119,692,0,0,51,still_30s
214.636,119,692,0,0,51,still_30s
214.675,113,697,0,0,51,still_30s
214.750,109,711,0,0,52,still_30s
214.819,109,711,0,0,52,still_30s
214.859,141,708,0,0,53,still_30s
214.932,178,703,0,0,54,still_30s
215.004,178,703,0,0,54,still_30s
215.044,217,699,0,0,53,still_30s
215.117,247,705,0,0,53,still_30s
215.188,247,705,0,0,52,still_30s
215.228,281,719,0,0,51,still_30s
215.300,305,720,0,0,51,still_30s
215.372,305,720,0,0,50,still_30s
215.413,341,704,0,0,50,still_30s
215.485,367,687,0,0,49,still_30s
215.557,367,687,0,0,49,still_30s
215.596,377,672,0,0,49,still_30s
215.670,369,659,0,0,49,still_30s
215.741,369,659,0,0,49,still_30s
215.787,356,658,0,0,48,still_30s
215.854,340,659,0,0,48,still_30s
215.926,328,656,0,0,48,still_30s
215.966,328,656,0,0,48,still_30s
216.045,295,638,0,0,47,still_30s
216.115,260,625,0,0,47,still_30s
216.158,219,627,0,0,45,still_30s
216.229,219,627,0,0,45,still_30s
216.302,170,643,0,0,45,still_30s
216.342,111,660,0,0,44,still_30s
216.413,111,660,0,0,44,still_30s
216.486,-13,703,0,0,43,still_30s
216.526,-98,731,0,0,43,still_30s
216.597,-98,731,0,0,41,still_30s
216.670,-174,722,0,0,39,still_30s
216.710,-230,729,0,0,39,still_30s
216.784,-261,724,0,0,38,still_30s
216.855,-261,724,0,0,38,still_30s
216.894,-252,727,0,0,37,still_30s
216.967,-237,727,0,0,36,slow_sweep
217.040,-237,727,0,0,36,slow_sweep
217.080,-223,725,0,0,35,slow_sweep
217.154,-201,722,0,0,34,slow_sweep
217.227,-201,722,0,0,34,slow_sweep
217.266,-180,720,0,0,34,slow_sweep
217.341,-131,715,0,0,33,slow_sweep
217.413,-131,715,0,0,33,slow_sweep
217.452,-76,707,0,0,33,slow_sweep
217.525,-10,693,0,0,33,slow_sweep
217.597,-10,693,0,0,34,slow_sweep
217.638,130,654,0,0,35,slow_sweep
217.710,258,640,0,0,35,slow_sweep
217.786,258,640,0,0,36,slow_sweep
217.823,355,641,0,0,36,slow_sweep
217.896,374,648,0,0,38,slow_sweep
217.969,349,653,0,0,39,slow_sweep
218.008,349,653,0,0,39,slow_sweep
218.082,341,651,0,0,39,slow_sweep
218.155,328,649,0,0,39,slow_sweep
218.199,328,649,0,0,40,slow_sweep
218.273,317,648,0,0,39,slow_sweep
218.345,303,645,-8,0,39,slow_sweep
218.386,290,643,-8,0,39,slow_sweep
218.458,290,643,-8,0,38,slow_sweep
218.530,256,636,-8,0,38,slow_sweep
218.571,232,636,0,0,39,slow_sweep
218.644,232,636,0,0,39,slow_sweep
218.716,220,637,0,0,39,slow_sweep
218.759,212,637,0,0,41,slow_sweep
218.829,213,637,0,0,41,slow_sweep
218.902,213,637,0,0,41,slow_sweep
218.942,214,640,0,0,42,slow_sweep
219.015,210,643,0,0,42,slow_sweep
219.088,210,643,0,0,43,slow_sweep
219.128,202,647,0,0,45,slow_sweep
219.202,194,649,0,0,45,slow_sweep
219.274,194,649,0,0,47,slow_sweep
219.314,186,645,0,0,47,slow_sweep
219.387,179,640,0,0,49,slow_sweep
219.460,179,640,0,0,51,slow_sweep
219.500,172,639,0,0,51,slow_sweep
219.573,165,639,0,0,52,slow_sweep
219.646,165,639,0,0,52,slow_sweep
219.685,158,640,0,0,54,slow_sweep
219.759,154,641,0,0,54,slow_sweep
219.831,154,641,0,0,54,slow_sweep
219.874,148,641,0,0,55,slow_sweep
219.945,142,639,0,0,55,slow_sweep
220.018,136,636,0,0,55,slow_sweep
220.057,136,636,0,0,57,slow_sweep
220.131,130,634,0,0,58,slow_sweep
220.204,124,633,0,0,58,slow_sweep
220.249,118,629,0,0,59,slow_sweep
220.324,118,629,0,0,59,slow_sweep
220.395,112,624,0,0,59,slow_sweep
220.435,105,617,0,0,59,slow_sweep
220.507,105,617,0,0,59,slow_sweep
220.580,99,610,0,0,60,slow_sweep
220.621,93,605,0,0,60,slow_sweep
220.694,87,603,0,0,61,slow_sweep
220.767,87,603,0,0,62,slow_sweep
220.806,82,603,0,0,62,slow_sweep
220.880,76,605,0,0,64,slow_sweep
220.952,76,605,0,0,64,slow_sweep
220.992,72,608,8,0,66,slow_sweep
221.070,68,612,0,0,66,slow_sweep
221.146,68,612,0,0,66,slow_sweep
221.178,67,615,8,0,66,slow_sweep
221.253,67,618,8,0,66,slow_sweep
221.325,67,618,8,0,66,slow_sweep
221.364,64,620,8,0,68,slow_sweep
221.444,60,622,8,0,71,slow_sweep
221.510,60,622,8,0,71,slow_sweep
221.550,59,627,0,0,72,slow_sweep
221.624,56,632,0,0,72,slow_sweep
221.696,56,632,0,0,71,slow_sweep
221.737,55,635,0,0,72,slow_sweep
221.810,53,638,0,0,72,slow_sweep
221.882,53,638,0,0,73,slow_sweep
221.922,50,644,8,0,73,slow_sweep
221.995,47,647,8,0,74,slow_sweep
222.069,41,648,8,25,77,slow_sweep
222.109,41,648,8,25,77,slow_sweep
222.183,37,650,0,0,78,slow_sweep
222.257,35,653,0,0,78,slow_sweep
222.301,33,654,-8,22,81,slow_sweep
222.374,33,654,-8,0,81,slow_sweep
222.447,31,656,0,0,81,slow_sweep
222.490,29,657,0,0,82,slow_sweep
222.562,29,657,0,0,81,slow_sweep
222.634,26,658,0,0,81,slow_sweep
222.673,22,658,8,0,80,slow_sweep
222.747,19,657,8,0,78,slow_sweep
222.820,19,657,8,0,78,slow_sweep
222.859,14,656,0,0,77,slow_sweep
222.933,4,658,0,0,77,slow_sweep
223.005,4,658,0,0,77,slow_sweep
223.045,-3,663,0,0,77,slow_sweep
223.118,-2,669,0,0,77,slow_sweep
223.192,-2,669,0,0,76,slow_sweep
223.231,5,676,0,0,74,slow_sweep
223.304,13,684,0,0,74,slow_sweep
223.377,13,684,0,0,74,slow_sweep
223.419,14,690,0,0,74,slow_sweep
223.491,17,698,0,0,73,slow_sweep
223.564,17,698,0,0,72,slow_sweep
223.603,20,712,0,0,72,slow_sweep
223.677,26,774,0,0,72,slow_sweep
223.749,26,774,0,0,72,slow_sweep
223.789,35,829,0,0,72,slow_sweep
223.862,83,890,0,0,71,slow_sweep
223.936,112,931,0,0,71,slow_sweep
223.975,112,931,0,0,72,slow_sweep
224.048,99,937,0,0,71,slow_sweep
224.122,94,933,0,0,71,slow_sweep
224.161,94,933,0,0,71,slow_sweep
224.235,92,929,0,0,72,slow_sweep
224.307,100,923,-8,0,72,slow_sweep
224.353,106,917,0,0,73,slow_sweep
224.425,106,917,0,0,73,slow_sweep
224.499,95,894,0,0,75,slow_sweep
224.539,93,886,0,0,74,slow_sweep
224.612,91,875,0,0,74,slow_sweep
224.685,91,875,0,0,74,slow_sweep
224.726,90,871,0,0,74,slow_sweep
224.798,93,867,0,0,73,slow_sweep
224.872,93,867,0,0,73,slow_sweep
224.910,94,862,0,0,73,slow_sweep
224.984,100,859,8,0,71,slow_sweep
225.056,100,859,8,0,71,slow_sweep
225.096,104,856,8,0,72,slow_sweep
225.170,113,850,0,0,71,slow_sweep
225.242,113,850,0,0,71,slow_sweep
225.281,128,844,0,0,73,slow_sweep
225.354,165,828,8,0,72,slow_sweep
225.426,165,828,8,0,72,slow_sweep
225.465,182,822,0,0,69,slow_sweep
225.538,187,820,0,0,68,slow_sweep
225.610,187,820,0,0,68,slow_sweep
225.649,195,819,0,0,69,slow_sweep
225.722,206,815,-8,0,69,slow_sweep
225.794,206,815,-8,0,68,slow_sweep
225.833,228,805,0,0,65,slow_sweep
225.905,233,802,0,0,65,slow_sweep
225.979,235,798,0,0,62,slow_sweep
226.018,235,798,0,0,62,slow_sweep
226.091,236,793,0,0,61,slow_sweep
226.164,235,790,0,0,59,slow_sweep
226.204,235,790,0,0,59,slow_sweep
226.277,235,787,0,0,56,slow_sweep
226.351,245,784,0,0,56,slow_sweep
226.395,254,784,0,0,55,slow_sweep
226.467,254,784,0,0,55,slow_sweep
226.541,262,781,0,0,55,slow_sweep
226.579,267,779,0,0,55,slow_sweep
226.651,267,779,0,0,55,slow_sweep
226.724,277,777,0,0,55,slow_sweep
226.763,284,772,0,0,55,slow_sweep
226.836,287,769,0,0,56,slow_sweep
