t_global,x,y,v,em,es,action
197.152,24,609,0,0,100,still_30s
197.224,31,610,0,0,100,still_30s
197.296,31,610,0,0,100,still_30s
197.336,36,607,0,0,100,still_30s
197.408,40,604,0,0,100,still_30s
197.481,40,604,0,0,100,still_30s
197.520,41,602,0,0,100,still_30s
197.593,47,602,0,0,100,still_30s
197.664,47,602,0,0,100,still_30s
197.704,54,601,0,0,100,still_30s
197.777,60,600,0,0,100,still_30s
197.849,60,600,0,0,100,still_30s
197.893,65,599,0,0,100,still_30s
197.966,66,600,0,0,100,still_30s
198.042,66,600,0,0,100,still_30s
198.077,65,601,0,0,100,still_30s
198.150,62,604,0,0,100,still_30s
198.223,62,604,0,0,100,still_30s
198.262,64,608,0,0,100,still_30s
198.334,68,609,0,0,100,still_30s
198.408,68,609,0,0,100,still_30s
198.446,70,607,0,0,100,still_30s
198.518,73,604,0,0,100,still_30s
198.590,73,604,0,0,100,still_30s
198.630,77,602,0,0,100,still_30s
198.703,78,599,0,0,100,still_30s
198.776,78,595,0,0,100,still_30s
198.815,78,595,0,0,100,still_30s
198.888,77,591,0,0,100,still_30s
198.960,79,589,0,0,100,still_30s
199.000,79,589,0,0,100,still_30s
199.074,80,588,0,0,100,still_30s
199.146,83,591,0,0,100,still_30s
199.186,83,592,0,0,100,still_30s
199.258,83,592,0,0,100,still_30s
199.330,79,594,0,0,100,still_30s
199.370,77,593,0,0,100,still_30s
199.442,77,593,0,0,100,still_30s
199.514,75,593,0,0,100,still_30s
199.554,73,590,0,0,100,still_30s
199.626,73,590,0,0,100,still_30s
199.698,72,588,0,0,100,still_30s
199.737,71,587,0,0,100,still_30s
199.810,67,586,0,0,100,still_30s
199.882,67,586,0,0,100,still_30s
199.927,64,584,0,0,100,still_30s
200.000,62,582,0,0,100,still_30s
200.072,62,582,0,0,100,still_30s
200.112,60,581,0,0,100,still_30s
200.185,60,582,0,0,100,still_30s
200.257,60,582,0,0,100,still_30s
200.296,61,585,0,0,100,still_30s
200.369,62,592,0,0,100,still_30s
200.441,62,592,0,0,100,still_30s
200.481,63,595,0,0,100,still_30s
200.553,68,601,0,0,100,still_30s
200.625,68,601,0,0,100,still_30s
200.664,82,609,0,0,100,still_30s
200.737,95,617,0,0,100,still_30s
200.809,95,617,0,0,100,still_30s
200.849,155,631,0,0,100,still_30s
200.921,203,645,0,0,100,still_30s
200.993,203,645,0,0,100,still_30s
201.033,259,636,0,0,100,still_30s
201.106,347,624,0,0,100,still_30s
201.179,413,616,0,0,100,still_30s
201.218,413,616,0,0,100,still_30s
201.291,443,607,0,0,100,still_30s
201.364,412,600,0,0,100,still_30s
201.405,412,600,0,0,100,still_30s
201.478,396,597,0,0,100,still_30s
201.550,388,593,0,0,100,still_30s
201.590,378,590,0,0,100,still_30s
201.662,378,590,0,0,100,still_30s
201.734,365,585,0,0,100,still_30s
201.773,352,578,0,0,100,still_30s
201.845,352,578,0,0,100,still_30s
201.918,339,571,0,0,100,still_30s
201.962,305,552,0,0,100,still_30s
202.035,278,533,0,0,100,still_30s
202.107,278,533,0,0,100,still_30s
202.147,255,514,0,0,100,still_30s
202.219,241,501,0,0,100,still_30s
202.291,241,501,0,0,100,still_30s
202.330,238,497,0,0,100,still_30s
202.407,258,508,0,0,100,still_30s
202.475,258,508,0,0,100,still_30s
202.515,325,540,0,0,100,still_30s
202.588,383,580,0,0,100,still_30s
202.660,383,580,0,0,100,still_30s
202.699,473,663,0,0,100,still_30s
202.772,407,670,0,0,100,still_30s
202.844,407,670,0,0,100,still_30s
202.883,358,661,0,0,100,still_30s
202.957,250,639,0,0,100,still_30s
203.028,250,639,0,0,100,still_30s
203.067,158,623,0,0,100,still_30s
203.140,86,620,0,0,100,still_30s
203.212,86,620,0,0,100,still_30s
203.252,26,623,0,0,100,still_30s
203.324,-18,625,0,0,100,still_30s
203.396,-18,625,0,0,100,still_30s
203.442,-43,641,8,0,100,still_30s
203.509,-62,651,0,0,100,still_30s
203.582,-77,658,0,0,100,still_30s
203.621,-77,658,0,0,100,still_30s
203.695,-93,667,0,0,100,still_30s
203.767,-103,667,0,0,100,still_30s
203.807,-103,667,0,0,100,still_30s
203.881,-101,657,0,0,97,still_30s
203.953,-101,656,0,0,97,still_30s
203.998,-103,653,0,0,94,still_30s
204.070,-103,653,0,0,90,still_30s
204.142,-104,649,0,0,90,still_30s
204.182,-106,646,0,0,87,still_30s
204.254,-107,642,0,0,83,still_30s
204.326,-107,642,0,0,83,still_30s
204.365,-108,635,0,0,43,still_30s
204.438,-108,629,0,0,41,still_30s
204.510,-108,629,0,0,41,still_30s
204.550,-108,623,0,0,40,still_30s
204.622,-111,619,0,0,40,still_30s
204.694,-111,619,0,0,38,still_30s
204.735,-115,616,0,0,38,still_30s
204.806,-119,614,0,0,38,still_30s
204.878,-119,614,0,0,39,still_30s
204.918,-118,607,0,0,39,still_30s
204.992,-114,603,0,0,40,still_30s
205.063,-114,603,0,0,40,still_30s
205.102,-109,602,0,0,42,still_30s
205.175,-104,604,0,0,43,still_30s
205.248,-104,604,0,0,43,still_30s
205.286,-102,608,0,0,43,still_30s
205.359,-103,614,0,0,43,still_30s
205.432,-103,614,0,0,43,still_30s
205.470,-102,618,0,0,44,still_30s
205.544,-100,618,0,0,45,still_30s
205.615,-100,618,0,0,45,still_30s
205.654,-99,620,0,0,46,still_30s
205.726,-97,627,0,0,46,still_30s
205.800,-82,664,0,0,46,still_30s
205.839,-82,664,0,0,81,still_30s
205.911,-34,768,0,0,81,still_30s
205.985,23,893,0,0,81,still_30s
206.030,23,893,0,0,81,still_30s
206.102,10,897,0,0,81,still_30s
206.175,3,887,0,0,81,still_30s
206.216,-14,862,0,0,81,still_30s
206.286,-14,862,0,0,44,still_30s
206.359,-23,850,0,0,44,still_30s
206.399,-28,842,0,0,42,still_30s
206.471,-28,842,0,0,42,still_30s
206.543,-34,834,0,0,42,still_30s
206.582,-36,825,0,0,42,still_30s
206.654,-36,825,0,0,42,still_30s
206.727,-34,818,0,0,42,still_30s
206.766,-33,811,0,0,42,still_30s
206.840,-31,799,0,0,43,still_30s
206.911,-31,799,0,0,43,still_30s
206.951,-22,787,0,0,43,still_30s
207.023,-2,789,0,0,43,still_30s
207.096,-2,789,0,0,45,still_30s
207.134,36,793,0,0,45,still_30s
207.208,78,799,0,0,46,still_30s
207.280,78,799,0,0,47,still_30s
207.320,140,804,0,0,47,still_30s
207.392,156,806,0,0,48,still_30s
207.464,156,806,0,0,48,still_30s
207.503,153,810,0,0,48,still_30s
207.576,152,812,0,0,47,still_30s
207.648,152,812,0,0,47,still_30s
207.687,153,815,0,0,47,still_30s
207.760,157,817,0,0,48,still_30s
207.832,157,817,0,0,48,still_30s
207.871,166,820,0,0,50,still_30s
207.944,181,821,0,0,83,still_30s
208.016,181,821,0,0,83,still_30s
208.060,224,818,0,0,85,still_30s
208.133,221,806,0,0,85,still_30s
208.207,213,801,0,0,89,still_30s
208.247,213,801,0,0,93,still_30s
208.319,203,792,0,0,93,still_30s
208.392,169,770,0,0,97,still_30s
208.432,169,770,0,0,97,still_30s
208.505,130,762,0,0,100,still_30s
208.578,96,750,0,0,100,still_30s
208.619,69,728,0,0,100,still_30s
208.690,69,728,0,0,100,still_30s
208.763,51,708,0,0,100,still_30s
208.803,42,698,0,0,100,still_30s
208.875,42,698,0,0,100,still_30s
208.947,34,687,0,0,100,still_30s
208.987,27,664,0,0,100,still_30s
209.059,27,664,0,0,100,still_30s
209.131,15,641,0,0,100,still_30s
209.170,-2,633,0,0,100,still_30s
209.243,-15,615,0,0,100,still_30s
209.315,-15,615,0,0,100,still_30s
209.355,-28,596,0,0,100,still_30s
209.427,-36,587,0,0,100,still_30s
209.499,-36,587,0,0,100,still_30s
209.539,-39,622,0,0,100,still_30s
209.611,-44,635,0,0,100,still_30s
209.683,-44,635,0,0,100,still_30s
209.724,-46,669,0,0,100,still_30s
209.796,-21,701,0,0,100,still_30s
209.868,-21,701,0,0,100,still_30s
209.907,5,734,0,0,100,still_30s
209.980,38,787,0,0,100,still_30s
210.052,38,787,0,0,100,still_30s
210.096,30,787,0,0,100,still_30s
210.169,26,779,0,0,99,still_30s
210.241,26,779,0,0,99,still_30s
210.280,20,770,0,0,100,still_30s
210.353,12,763,0,0,100,still_30s
210.425,12,763,0,0,100,still_30s
210.464,7,758,0,0,100,still_30s
210.542,6,755,0,0,100,still_30s
210.609,5,751,0,0,100,still_30s
210.649,5,751,0,0,100,still_30s
210.721,4,748,0,0,100,still_30s
210.794,9,744,0,0,100,still_30s
210.834,9,744,0,0,100,still_30s
210.907,17,741,0,0,100,still_30s
210.980,23,741,0,0,100,still_30s
211.021,23,747,0,0,100,still_30s
211.092,23,747,0,0,100,still_30s
211.164,19,757,0,0,100,still_30s
211.205,12,764,0,0,100,still_30s
211.277,12,764,0,0,100,still_30s
211.348,0,766,0,0,100,still_30s
211.389,-10,766,0,0,100,still_30s
211.461,-10,766,0,0,100,still_30s
211.533,-32,767,0,0,100,still_30s
211.572,-42,770,0,0,100,still_30s
211.645,-84,774,0,0,100,still_30s
211.717,-84,774,0,0,100,still_30s
211.758,-113,773,0,0,100,still_30s
211.829,-119,758,0,0,100,still_30s
211.902,-119,758,0,0,100,still_30s
211.940,-108,740,0,0,100,still_30s
212.013,-35,740,0,0,100,still_30s
212.086,-35,740,0,0,100,still_30s
212.130,102,747,0,0,100,still_30s
212.202,145,733,0,0,99,still_30s
212.280,145,733,0,0,96,still_30s
212.315,130,723,0,0,96,still_30s
212.388,118,715,0,0,94,still_30s
212.460,118,715,0,0,94,still_30s
212.504,113,710,0,0,91,still_30s
212.572,96,702,0,0,88,still_30s
212.644,96,702,0,0,88,still_30s
212.683,80,702,0,0,86,still_30s
212.756,64,707,0,0,85,still_30s
212.827,64,707,0,0,85,still_30s
212.867,48,708,0,0,84,still_30s
212.940,35,706,0,0,84,still_30s
213.012,26,701,0,0,84,still_30s
213.053,26,701,0,0,85,still_30s
213.124,26,700,0,0,85,still_30s
213.197,28,704,0,0,85,still_30s
213.239,28,704,0,0,86,still_30s
213.310,30,704,0,0,86,still_30s
213.383,29,698,0,0,87,still_30s
213.422,24,692,0,0,87,still_30s
213.494,24,692,0,0,88,still_30s
213.567,21,686,0,0,88,still_30s
213.606,18,679,0,0,89,still_30s
213.678,18,679,0,0,89,still_30s
213.751,15,674,0,0,89,still_30s
213.791,17,671,0,0,88,still_30s
213.863,17,671,0,0,87,still_30s
213.935,18,671,0,0,87,still_30s
213.976,18,673,0,0,86,still_30s
214.047,15,676,0,0,84,still_30s
214.119,15,676,0,0,84,still_30s
214.163,13,676,0,0,82,still_30s
214.236,12,679,0,0,82,still_30s
214.308,12,679,0,0,82,still_30s
214.347,14,682,0,0,84,still_30s
214.419,21,683,0,0,84,still_30s
214.492,21,683,0,0,86,still_30s
214.531,30,685,0,0,86,still_30s
214.604,39,685,0,0,87,still_30s
214.676,39,685,0,0,90,still_30s
214.716,45,683,0,0,90,still_30s
214.788,46,681,0,0,93,still_30s
214.861,46,681,0,0,93,still_30s
214.901,46,677,0,0,96,still_30s
214.973,43,675,0,0,99,still_30s
215.045,43,675,0,0,99,still_30s
215.084,40,673,0,0,99,still_30s
215.156,37,670,0,0,99,still_30s
215.231,37,670,0,0,99,still_30s
215.268,37,668,0,0,99,still_30s
215.341,35,664,0,0,100,still_30s
215.413,33,659,0,0,100,still_30s
215.453,33,659,0,0,100,still_30s
215.529,33,654,0,0,100,still_30s
215.598,34,655,0,0,100,still_30s
215.638,34,655,0,0,100,still_30s
215.710,34,655,0,0,100,still_30s
215.783,34,655,0,0,100,still_30s
215.824,33,656,0,0,100,still_30s
215.895,33,656,0,0,100,still_30s
215.968,34,656,0,0,100,still_30s
216.007,34,656,0,0,100,still_30s
216.080,34,656,0,0,100,still_30s
216.152,35,656,0,0,100,still_30s
216.196,31,656,0,0,100,still_30s
216.269,29,656,0,0,100,still_30s
216.340,29,656,0,0,100,still_30s
216.381,27,656,0,0,100,still_30s
216.453,25,657,0,0,100,still_30s
216.524,25,657,0,0,100,still_30s
216.564,24,656,0,0,100,still_30s
216.637,26,659,0,0,100,still_30s
216.708,26,659,0,0,100,still_30s
216.748,27,662,0,0,100,still_30s
216.821,28,664,0,0,100,still_30s
216.893,28,664,0,0,100,still_30s
216.932,27,665,0,0,100,still_30s
217.005,25,665,0,0,100,slow_sweep
217.077,25,665,0,0,100,slow_sweep
217.117,23,664,0,0,100,slow_sweep
217.191,22,662,0,0,100,slow_sweep
217.264,22,662,0,0,100,slow_sweep
217.303,21,660,0,0,100,slow_sweep
217.376,19,658,0,0,100,slow_sweep
217.448,19,658,0,0,100,slow_sweep
217.488,17,658,0,0,100,slow_sweep
217.561,15,659,0,0,100,slow_sweep
217.633,15,659,0,0,100,slow_sweep
217.673,13,657,0,0,100,slow_sweep
217.746,14,656,0,0,100,slow_sweep
217.820,12,655,0,0,100,slow_sweep
217.859,12,655,0,0,100,slow_sweep
217.932,7,657,0,0,100,slow_sweep
218.006,3,659,0,0,100,slow_sweep
218.046,3,659,0,0,100,slow_sweep
218.118,-1,660,0,0,100,slow_sweep
218.191,-8,660,0,24,100,slow_sweep
218.237,-16,657,0,26,100,slow_sweep
218.308,-16,657,0,26,100,slow_sweep
218.381,-21,652,0,25,100,slow_sweep
218.422,-26,648,0,25,100,slow_sweep
218.495,-30,646,0,22,100,slow_sweep
218.567,-30,646,0,22,100,slow_sweep
218.607,-32,644,0,21,100,slow_sweep
218.680,-30,643,0,0,100,slow_sweep
218.752,-30,643,0,0,100,slow_sweep
218.792,-29,644,0,0,100,slow_sweep
218.865,-30,647,0,0,100,slow_sweep
218.937,-30,647,0,0,100,slow_sweep
218.977,-31,648,0,0,100,slow_sweep
219.050,-32,646,0,0,100,slow_sweep
219.124,-32,646,0,0,100,slow_sweep
219.163,-33,642,0,0,100,slow_sweep
219.237,-34,641,0,0,100,slow_sweep
219.310,-34,641,0,0,100,slow_sweep
219.350,-34,640,0,0,100,slow_sweep
219.423,-34,637,0,0,100,slow_sweep
219.495,-34,637,0,0,100,slow_sweep
219.535,-39,634,0,0,100,slow_sweep
219.609,-43,628,0,0,100,slow_sweep
219.682,-43,624,0,0,100,slow_sweep
219.721,-43,624,0,0,100,slow_sweep
219.794,-42,621,0,0,100,slow_sweep
219.868,-41,619,0,0,100,slow_sweep
219.907,-41,619,0,21,100,slow_sweep
219.981,-40,616,0,24,100,slow_sweep
220.054,-41,615,8,24,100,slow_sweep
220.093,-41,615,8,0,100,slow_sweep
220.167,-41,616,0,23,100,slow_sweep
220.239,-40,618,8,23,100,slow_sweep
220.284,-40,622,8,0,100,slow_sweep
220.359,-40,622,8,0,100,slow_sweep
220.431,-39,625,8,0,100,slow_sweep
220.470,-41,626,8,0,100,slow_sweep
220.544,-41,627,16,21,100,slow_sweep
220.617,-41,627,16,21,100,slow_sweep
220.656,-45,625,8,25,100,slow_sweep
220.730,-48,625,8,25,100,slow_sweep
220.802,-48,625,8,0,100,slow_sweep
220.843,-52,626,0,0,100,slow_sweep
220.916,-58,626,0,0,100,slow_sweep
220.988,-58,626,0,0,100,slow_sweep
221.028,-67,625,0,0,100,slow_sweep
221.101,-71,625,0,0,100,slow_sweep
221.175,-71,625,0,0,100,slow_sweep
221.214,-66,629,0,0,100,slow_sweep
221.288,-62,631,0,0,100,slow_sweep
221.360,-62,631,0,0,100,slow_sweep
221.400,-59,630,0,0,100,slow_sweep
221.474,-55,630,0,0,100,slow_sweep
221.546,-55,630,0,0,100,slow_sweep
221.586,-51,630,0,0,100,slow_sweep
221.660,-42,628,0,0,100,slow_sweep
221.732,-30,632,0,0,100,slow_sweep
221.772,-30,632,0,0,100,slow_sweep
221.846,-20,636,0,0,100,slow_sweep
221.919,-17,636,0,0,100,slow_sweep
221.958,-17,636,0,0,100,slow_sweep
222.031,-20,635,0,0,100,slow_sweep
222.105,-23,634,0,0,100,slow_sweep
222.145,-28,636,0,0,100,slow_sweep
222.217,-28,636,0,0,100,slow_sweep
222.291,-32,636,0,0,100,slow_sweep
222.336,-36,635,0,0,100,slow_sweep
222.408,-40,635,0,24,100,slow_sweep
222.482,-40,635,0,0,100,slow_sweep
222.522,-47,634,0,0,100,slow_sweep
222.594,-51,634,0,0,100,slow_sweep
222.667,-51,634,0,0,100,slow_sweep
222.707,-52,637,0,0,100,slow_sweep
222.781,-48,640,0,0,100,slow_sweep
222.854,-48,640,0,0,100,slow_sweep
222.893,-46,644,0,0,100,slow_sweep
222.967,-45,652,0,0,100,slow_sweep
223.039,-45,652,0,0,100,slow_sweep
223.079,-46,657,0,0,100,slow_sweep
223.153,-43,664,0,0,100,slow_sweep
223.225,-43,664,0,0,100,slow_sweep
223.265,-42,675,0,0,100,slow_sweep
223.339,-42,683,0,0,100,slow_sweep
223.411,-42,683,0,0,100,slow_sweep
223.451,-44,688,0,0,100,slow_sweep
223.524,-44,693,0,0,100,slow_sweep
223.597,-44,693,0,0,100,slow_sweep
223.638,-39,694,0,0,100,slow_sweep
223.710,-31,693,0,0,100,slow_sweep
223.784,-28,697,0,0,100,slow_sweep
223.824,-28,697,0,0,100,slow_sweep
223.899,-22,702,0,0,100,slow_sweep
223.972,-1,703,0,0,100,slow_sweep
224.012,18,704,0,0,100,slow_sweep
224.086,18,704,0,0,100,slow_sweep
224.158,36,707,0,0,100,slow_sweep
224.198,42,709,0,0,100,slow_sweep
224.271,42,709,0,0,100,slow_sweep
224.350,47,713,0,0,100,slow_sweep
224.391,55,715,0,0,100,slow_sweep
224.463,61,717,0,0,100,slow_sweep
224.536,61,717,0,0,100,slow_sweep
224.575,71,718,0,0,100,slow_sweep
224.649,81,721,0,0,100,slow_sweep
224.722,81,721,0,0,100,slow_sweep
224.761,90,726,0,0,99,slow_sweep
224.835,96,729,8,0,99,slow_sweep
224.907,96,729,8,0,97,slow_sweep
224.947,102,728,8,0,99,slow_sweep
225.021,109,726,0,0,99,slow_sweep
225.093,109,726,0,0,97,slow_sweep
225.133,116,725,0,0,97,slow_sweep
225.208,123,724,0,0,97,slow_sweep
225.279,123,724,0,0,96,slow_sweep
225.319,131,725,0,0,96,slow_sweep
225.391,134,730,0,0,94,slow_sweep
225.464,134,730,0,0,94,slow_sweep
225.503,138,732,8,0,94,slow_sweep
225.576,147,731,0,0,93,slow_sweep
225.649,162,727,-8,0,93,slow_sweep
225.689,162,727,-8,0,93,slow_sweep
225.762,177,723,0,0,92,slow_sweep
225.835,188,722,0,0,92,slow_sweep
225.875,188,722,0,0,90,slow_sweep
225.948,195,721,0,0,88,slow_sweep
226.020,201,720,0,0,88,slow_sweep
226.060,208,717,0,0,86,slow_sweep
226.132,208,717,0,0,86,slow_sweep
226.204,210,715,0,0,86,slow_sweep
226.245,216,713,0,0,85,slow_sweep
226.321,216,713,0,0,85,slow_sweep
226.393,219,713,0,17,83,slow_sweep
226.433,224,712,0,17,83,slow_sweep
226.505,231,712,8,0,79,slow_sweep
226.578,231,712,8,0,77,slow_sweep
226.618,238,714,0,0,77,slow_sweep
226.690,242,716,-8,0,75,slow_sweep
226.762,242,716,-8,0,75,slow_sweep
226.802,248,720,8,0,72,slow_sweep
226.875,252,721,-8,0,69,slow_sweep
226.946,252,721,-8,0,69,slow_sweep
