t_global,x,y,v,em,es,action
13.578,-146,805,0,0,29,still_30s
13.650,-146,805,0,0,28,still_30s
13.690,-146,811,0,0,28,still_30s
13.762,-148,812,0,0,28,still_30s
13.835,-149,811,0,0,28,still_30s
13.875,-149,811,0,0,28,still_30s
13.948,-149,806,0,0,27,still_30s
14.020,-147,802,0,0,27,still_30s
14.060,-147,802,0,0,27,still_30s
14.135,-144,799,0,0,26,still_30s
14.206,-143,795,0,0,26,still_30s
14.246,-144,788,0,0,26,still_30s
14.318,-144,788,0,0,26,still_30s
14.391,-142,782,0,0,26,still_30s
14.430,-141,778,0,0,26,still_30s
14.502,-141,778,0,0,25,still_30s
14.576,-138,773,0,0,25,still_30s
14.616,-137,768,0,0,25,still_30s
14.686,-137,768,0,0,25,still_30s
14.759,-133,761,0,0,25,still_30s
14.799,-128,754,0,0,24,still_30s
14.871,-129,750,0,0,24,still_30s
14.943,-129,750,0,0,24,still_30s
14.982,-133,749,0,0,24,still_30s
15.055,-141,758,0,0,24,still_30s
15.127,-141,758,0,0,24,still_30s
15.172,-152,765,0,0,24,still_30s
15.245,-160,771,0,0,24,still_30s
15.317,-160,771,0,0,24,still_30s
15.357,-161,772,0,0,24,still_30s
15.429,-159,770,0,0,24,still_30s
15.501,-159,770,0,0,24,still_30s
15.541,-157,768,0,0,24,still_30s
15.613,-156,768,0,0,24,still_30s
15.685,-156,768,0,0,24,still_30s
15.724,-156,772,0,0,24,still_30s
15.797,-157,776,0,0,31,still_30s
15.870,-157,776,0,0,31,still_30s
15.909,-157,781,0,0,33,still_30s
15.982,-155,785,0,0,33,still_30s
16.054,-155,785,0,0,35,still_30s
16.093,-151,788,0,0,38,still_30s
16.166,-148,792,0,0,38,still_30s
16.239,-140,791,0,0,40,still_30s
16.279,-140,791,0,0,40,still_30s
16.352,-136,792,0,0,42,still_30s
16.425,-131,790,0,0,42,still_30s
16.465,-131,790,0,0,42,still_30s
16.538,-124,786,0,0,43,still_30s
16.611,-118,784,0,0,43,still_30s
16.651,-116,779,0,0,43,still_30s
16.723,-116,779,0,0,43,still_30s
16.795,-120,777,0,0,43,still_30s
16.835,-124,776,0,0,42,still_30s
16.907,-124,776,0,0,42,still_30s
16.979,-127,776,0,0,42,still_30s
17.019,-128,776,0,0,41,still_30s
17.091,-128,776,0,0,40,still_30s
17.163,-129,776,0,0,40,still_30s
17.208,-129,773,0,0,39,still_30s
17.280,-129,768,0,0,39,still_30s
17.352,-129,768,0,0,39,still_30s
17.391,-128,765,0,0,38,still_30s
17.464,-125,759,0,0,38,still_30s
17.536,-125,759,0,0,38,still_30s
17.577,-123,754,0,0,38,still_30s
17.649,-124,751,0,0,38,still_30s
17.721,-124,751,0,0,38,still_30s
17.760,-125,748,0,0,39,still_30s
17.833,-127,748,0,0,39,still_30s
17.905,-127,748,0,0,39,still_30s
17.944,-127,747,0,0,40,still_30s
18.017,-128,749,0,0,40,still_30s
18.089,-128,749,0,0,40,still_30s
18.128,-127,751,0,0,41,still_30s
18.201,-127,755,0,0,41,still_30s
18.274,-127,755,0,0,41,still_30s
18.312,-128,754,0,0,42,still_30s
18.385,-130,753,0,0,42,still_30s
18.457,-130,753,0,0,42,still_30s
18.497,-131,752,0,0,44,still_30s
18.569,-133,753,0,0,44,still_30s
18.642,-136,755,0,0,45,still_30s
18.682,-136,755,0,0,45,still_30s
18.755,-140,757,0,0,47,still_30s
18.828,-145,764,0,0,48,still_30s
18.868,-145,764,0,0,48,still_30s
18.942,-148,769,0,0,49,still_30s
19.015,-147,773,0,0,49,still_30s
19.054,-144,770,0,0,51,still_30s
19.126,-144,770,0,0,53,still_30s
19.198,-138,760,0,0,53,still_30s
19.243,-135,753,0,0,55,still_30s
19.315,-135,753,0,0,55,still_30s
19.387,-134,749,0,0,55,still_30s
19.426,-136,750,0,0,55,still_30s
19.499,-140,755,0,0,56,still_30s
19.572,-140,755,0,0,56,still_30s
19.610,-147,760,0,0,55,still_30s
19.683,-151,762,0,0,55,still_30s
19.755,-151,762,0,0,55,still_30s
19.794,-154,763,0,0,54,still_30s
19.867,-158,762,0,0,54,still_30s
19.939,-158,762,0,0,52,still_30s
19.979,-160,761,0,0,52,still_30s
20.051,-160,761,0,0,50,still_30s
20.124,-160,761,0,0,48,still_30s
20.164,-161,761,0,0,48,still_30s
20.237,-166,762,0,0,47,still_30s
20.308,-166,762,0,0,47,still_30s
20.348,-168,759,0,0,46,still_30s
20.421,-169,757,0,0,45,still_30s
20.493,-169,757,0,0,45,still_30s
20.532,-167,754,0,0,44,still_30s
20.605,-165,749,0,0,44,still_30s
20.677,-165,749,0,0,44,still_30s
20.716,-161,745,0,0,43,still_30s
20.789,-158,741,0,0,43,still_30s
20.861,-158,741,0,0,42,still_30s
20.901,-155,737,0,0,42,still_30s
20.973,-152,735,0,0,42,still_30s
21.046,-152,736,0,0,44,still_30s
21.086,-152,736,0,0,44,still_30s
21.159,-151,736,0,0,45,still_30s
21.233,-149,738,0,0,44,still_30s
21.277,-151,738,0,0,44,still_30s
21.349,-151,738,0,0,45,still_30s
21.422,-152,742,0,0,47,still_30s
21.462,-152,754,0,0,47,still_30s
21.534,-152,754,0,0,49,still_30s
21.606,-151,765,0,0,49,still_30s
21.646,-149,768,0,0,51,still_30s
21.719,-146,766,0,0,52,still_30s
21.792,-146,766,0,0,52,still_30s
21.831,-141,763,0,0,55,still_30s
21.904,-137,759,0,0,57,still_30s
21.975,-137,759,0,0,57,still_30s
22.016,-135,754,0,0,59,still_30s
22.087,-131,749,0,0,59,still_30s
22.159,-131,749,0,0,60,still_30s
22.200,-128,743,0,0,61,still_30s
22.272,-125,740,0,0,61,still_30s
22.343,-125,740,0,0,63,still_30s
22.383,-123,739,0,0,63,still_30s
22.456,-122,739,0,0,63,still_30s
22.529,-122,739,0,0,63,still_30s
22.569,-121,740,0,0,63,still_30s
22.641,-123,742,0,0,63,still_30s
22.713,-123,742,0,0,63,still_30s
22.752,-124,750,0,0,62,still_30s
22.825,-125,760,0,0,61,still_30s
22.897,-125,760,0,0,61,still_30s
22.936,-127,769,0,0,61,still_30s
23.009,-127,769,0,0,60,still_30s
23.081,-127,769,0,0,60,still_30s
23.120,-126,764,0,0,58,still_30s
23.193,-125,760,0,0,57,still_30s
23.265,-123,757,0,0,57,still_30s
23.310,-123,757,0,0,59,still_30s
23.383,-121,755,0,0,59,still_30s
23.456,-117,753,0,0,60,still_30s
23.496,-117,753,0,0,60,still_30s
23.569,-113,752,0,0,60,still_30s
23.642,-110,751,0,0,61,still_30s
23.682,-109,752,0,0,61,still_30s
23.753,-109,752,0,0,62,still_30s
23.826,-110,753,0,0,62,still_30s
23.866,-111,752,0,0,62,still_30s
23.938,-111,752,0,0,63,still_30s
24.011,-111,752,0,0,63,still_30s
24.051,-111,752,0,0,64,still_30s
24.123,-112,751,0,0,63,still_30s
24.194,-112,751,0,0,63,still_30s
24.234,-115,751,0,0,62,still_30s
24.307,-119,751,0,0,62,still_30s
24.378,-119,751,0,0,62,still_30s
24.418,-121,753,0,0,63,still_30s
24.491,-123,755,0,0,64,still_30s
24.563,-123,755,0,0,64,still_30s
24.602,-123,752,0,0,64,still_30s
24.675,-119,744,0,0,64,still_30s
24.747,-119,744,0,0,65,still_30s
24.786,-111,736,0,0,65,still_30s
24.859,-104,726,0,0,66,still_30s
24.931,-104,726,0,0,66,still_30s
24.971,-109,717,0,0,66,still_30s
25.045,-114,709,0,0,66,still_30s
25.116,-114,709,0,0,66,still_30s
25.155,-111,704,0,0,65,still_30s
25.228,-109,702,0,0,66,still_30s
25.300,-109,702,0,0,66,still_30s
25.344,-111,711,0,0,66,still_30s
25.417,-114,720,0,0,65,still_30s
25.489,-118,725,0,0,65,still_30s
25.529,-118,725,0,0,63,still_30s
25.603,-122,729,0,0,61,still_30s
25.676,-124,730,0,0,61,still_30s
25.715,-124,730,0,0,58,still_30s
25.788,-125,730,0,0,58,still_30s
25.861,-126,730,0,0,56,still_30s
25.902,-125,730,0,0,53,still_30s
25.973,-125,730,0,0,53,still_30s
26.047,-125,732,0,0,51,still_30s
26.086,-123,730,0,0,51,still_30s
26.157,-123,730,0,0,49,still_30s
26.230,-119,730,0,0,48,still_30s
26.271,-116,730,0,0,48,still_30s
26.342,-116,730,0,0,46,still_30s
26.414,-113,726,0,0,46,still_30s
26.454,-111,722,0,0,45,still_30s
26.526,-110,718,0,0,44,still_30s
26.598,-110,718,0,0,44,still_30s
26.638,-110,717,0,0,42,still_30s
26.711,-113,711,0,0,42,still_30s
26.782,-113,711,0,0,42,still_30s
26.822,-117,707,0,0,41,still_30s
26.895,-119,704,0,0,40,still_30s
26.966,-119,704,0,0,40,still_30s
27.006,-119,701,0,0,39,still_30s
27.078,-118,699,0,0,39,still_30s
27.150,-118,699,0,0,39,still_30s
27.190,-117,696,0,0,38,still_30s
27.262,-115,696,0,0,38,still_30s
27.335,-115,696,0,0,36,still_30s
27.380,-115,700,0,0,36,still_30s
27.452,-117,705,0,0,35,still_30s
27.530,-117,705,0,0,34,still_30s
27.565,-119,716,0,0,34,still_30s
27.638,-122,731,0,0,34,still_30s
27.711,-122,731,0,0,34,still_30s
27.749,-124,742,0,0,33,still_30s
27.822,-123,748,0,0,34,still_30s
27.894,-120,747,0,0,34,still_30s
27.934,-120,747,0,0,36,still_30s
28.009,-117,743,0,0,38,still_30s
28.080,-112,738,0,0,38,still_30s
28.120,-112,738,0,0,40,still_30s
28.194,-107,733,0,0,42,still_30s
28.266,-104,729,0,0,42,still_30s
28.310,-100,726,0,0,43,still_30s
28.378,-100,726,0,0,43,still_30s
28.451,-97,723,0,0,42,still_30s
28.491,-94,720,0,0,42,still_30s
28.562,-94,720,0,0,42,still_30s
28.635,-92,718,0,0,41,still_30s
28.676,-92,721,0,0,41,still_30s
28.747,-92,721,0,0,41,still_30s
28.822,-92,722,0,0,41,still_30s
28.860,-90,719,0,0,40,still_30s
28.932,-89,717,0,0,39,still_30s
29.004,-89,717,0,0,39,still_30s
29.043,-89,716,0,0,38,still_30s
29.117,-89,713,0,0,39,still_30s
29.188,-89,713,0,0,39,still_30s
29.227,-86,711,0,0,39,still_30s
29.302,-85,706,0,0,39,still_30s
29.372,-85,706,0,0,39,still_30s
29.416,-89,700,0,0,40,still_30s
29.488,-93,694,0,0,40,still_30s
29.561,-93,694,0,0,40,still_30s
29.601,-95,691,0,0,40,still_30s
29.672,-96,688,0,0,40,still_30s
29.744,-96,688,0,0,40,still_30s
29.784,-98,685,0,0,40,still_30s
29.856,-103,684,0,0,40,still_30s
29.929,-103,684,0,0,39,still_30s
29.972,-107,683,0,0,39,still_30s
30.041,-106,686,0,0,39,still_30s
30.113,-106,686,0,0,39,still_30s
30.153,-103,693,0,0,39,still_30s
30.226,-102,699,0,0,39,still_30s
30.299,-107,699,0,0,39,still_30s
30.339,-107,699,0,0,40,still_30s
30.412,-109,699,0,0,41,still_30s
30.485,-112,700,0,0,41,still_30s
30.526,-112,700,0,0,41,still_30s
30.599,-116,700,0,0,42,still_30s
30.671,-120,700,0,0,42,still_30s
30.711,-126,703,0,0,42,still_30s
30.782,-126,703,0,0,42,still_30s
30.855,-136,711,0,0,44,still_30s
30.895,-145,718,0,0,45,still_30s
30.966,-145,718,0,0,45,still_30s
31.039,-152,723,0,0,47,still_30s
31.079,-155,726,0,0,47,still_30s
31.151,-155,726,0,0,49,still_30s
31.224,-152,727,0,0,50,still_30s
31.264,-150,729,0,0,50,still_30s
31.337,-145,727,0,0,51,still_30s
31.409,-145,727,0,0,51,still_30s
31.453,-139,722,0,0,51,still_30s
31.526,-134,717,0,0,51,still_30s
31.598,-134,717,0,0,51,still_30s
31.637,-134,716,0,0,52,still_30s
31.710,-135,718,0,0,51,still_30s
31.782,-135,718,0,0,51,still_30s
31.821,-139,725,0,0,50,still_30s
31.894,-145,733,0,0,49,still_30s
31.965,-145,733,0,0,49,still_30s
32.010,-149,741,0,0,47,still_30s
32.077,-153,745,0,0,47,still_30s
32.150,-153,745,0,0,45,still_30s
32.189,-159,745,0,0,43,still_30s
32.261,-163,743,0,0,43,still_30s
32.334,-163,743,0,0,41,still_30s
32.374,-164,745,0,0,41,still_30s
32.446,-165,746,0,0,40,still_30s
32.519,-166,744,0,0,40,still_30s
32.559,-166,744,0,0,40,still_30s
32.633,-166,744,0,0,39,still_30s
32.715,-165,744,0,0,39,still_30s
32.744,-165,744,0,0,39,still_30s
32.818,-165,744,0,0,39,still_30s
32.891,-163,743,0,0,39,still_30s
32.931,-163,743,0,0,39,still_30s
33.005,-161,741,0,0,39,still_30s
33.076,-154,741,0,0,39,still_30s
33.117,-148,744,0,0,39,still_30s
33.188,-148,744,0,0,39,still_30s
33.260,-144,749,0,0,39,still_30s
33.300,-139,751,0,0,38,still_30s
33.372,-139,751,0,0,38,slow_sweep
33.446,-137,753,0,0,38,slow_sweep
33.491,-134,753,0,0,38,slow_sweep
33.563,-134,752,0,0,38,slow_sweep
33.636,-134,752,0,0,37,slow_sweep
33.675,-135,751,0,0,37,slow_sweep
33.748,-137,752,0,0,37,slow_sweep
33.821,-137,752,0,0,37,slow_sweep
33.861,-138,753,0,0,37,slow_sweep
33.935,-140,755,0,0,37,slow_sweep
34.007,-140,755,0,0,37,slow_sweep
34.048,-140,757,0,0,38,slow_sweep
34.121,-140,757,0,0,40,slow_sweep
34.193,-140,757,0,0,40,slow_sweep
34.233,-144,758,0,0,42,slow_sweep
34.307,-147,758,0,0,44,slow_sweep
34.379,-147,758,0,0,44,slow_sweep
34.419,-145,755,0,0,47,slow_sweep
34.493,-141,753,0,0,49,slow_sweep
34.565,-141,753,0,0,49,slow_sweep
34.605,-136,750,0,0,51,slow_sweep
34.678,-133,750,0,0,51,slow_sweep
34.751,-129,749,0,0,53,slow_sweep
34.791,-129,749,0,0,54,slow_sweep
34.864,-125,746,0,0,54,slow_sweep
34.938,-121,743,0,0,55,slow_sweep
34.977,-121,743,0,0,55,slow_sweep
35.051,-119,741,0,0,55,slow_sweep
35.123,-116,740,0,0,55,slow_sweep
35.164,-114,742,0,0,55,slow_sweep
35.236,-114,742,0,0,54,slow_sweep
35.309,-114,744,0,0,54,slow_sweep
35.349,-116,746,0,0,54,slow_sweep
35.422,-116,746,0,0,55,slow_sweep
35.500,-118,747,0,0,55,slow_sweep
35.539,-121,745,0,0,55,slow_sweep
35.612,-122,744,0,0,55,slow_sweep
35.685,-122,744,0,0,55,slow_sweep
35.724,-122,744,0,0,56,slow_sweep
35.798,-121,744,0,0,56,slow_sweep
35.870,-121,744,0,0,56,slow_sweep
35.910,-119,743,0,0,56,slow_sweep
35.984,-117,745,0,0,56,slow_sweep
36.056,-117,745,0,0,55,slow_sweep
36.097,-111,747,0,0,56,slow_sweep
36.170,-105,751,0,0,56,slow_sweep
36.242,-105,751,0,0,56,slow_sweep
36.289,-100,752,0,0,56,slow_sweep
36.358,-97,748,0,0,56,slow_sweep
36.428,-97,748,0,0,56,slow_sweep
36.472,-95,742,0,0,56,slow_sweep
36.542,-94,738,0,0,57,slow_sweep
36.615,-92,739,0,0,57,slow_sweep
36.654,-92,739,0,0,57,slow_sweep
36.728,-93,738,0,0,57,slow_sweep
36.800,-98,734,0,0,57,slow_sweep
36.840,-98,734,0,0,57,slow_sweep
36.914,-103,732,0,0,57,slow_sweep
36.987,-104,733,0,0,57,slow_sweep
37.033,-105,737,0,0,56,slow_sweep
37.104,-105,737,0,0,56,slow_sweep
37.173,-105,742,0,0,56,slow_sweep
37.212,-107,747,0,0,57,slow_sweep
37.285,-107,747,0,0,57,slow_sweep
37.360,-111,755,0,0,58,slow_sweep
37.399,-114,763,0,0,59,slow_sweep
37.471,-112,763,0,0,59,slow_sweep
37.544,-112,763,0,0,60,slow_sweep
37.589,-107,759,0,0,63,slow_sweep
37.663,-100,753,0,0,63,slow_sweep
37.736,-100,753,0,0,65,slow_sweep
37.775,-96,748,0,0,65,slow_sweep
37.848,-92,744,0,0,67,slow_sweep
37.921,-92,744,0,0,67,slow_sweep
37.961,-84,740,0,0,69,slow_sweep
38.035,-71,735,0,0,69,slow_sweep
38.107,-71,735,0,0,69,slow_sweep
38.147,-58,729,0,0,68,slow_sweep
38.221,-67,720,0,0,66,slow_sweep
38.293,-67,720,0,0,66,slow_sweep
38.333,-74,719,0,0,64,slow_sweep
38.409,-79,720,0,0,61,slow_sweep
38.479,-79,720,0,0,61,slow_sweep
38.519,-82,721,0,0,59,slow_sweep
38.592,-84,722,0,0,57,slow_sweep
38.666,-85,720,0,0,57,slow_sweep
38.705,-85,720,0,0,55,slow_sweep
38.778,-84,717,0,0,55,slow_sweep
38.852,-82,715,0,0,53,slow_sweep
38.892,-82,715,0,0,52,slow_sweep
38.964,-80,712,0,0,52,slow_sweep
39.037,-79,708,0,0,50,slow_sweep
39.077,-76,702,0,0,50,slow_sweep
39.150,-76,702,0,0,49,slow_sweep
39.224,-73,700,0,0,48,slow_sweep
39.264,-75,699,-8,0,48,slow_sweep
39.336,-75,699,-8,0,47,slow_sweep
39.409,-80,703,0,0,47,slow_sweep
39.449,-84,705,0,0,46,slow_sweep
39.525,-89,708,0,0,46,slow_sweep
39.595,-89,708,0,0,46,slow_sweep
39.640,-88,713,0,0,46,slow_sweep
39.714,-87,713,0,0,45,slow_sweep
39.786,-87,713,0,0,45,slow_sweep
39.826,-86,711,0,0,45,slow_sweep
39.900,-85,706,0,0,45,slow_sweep
39.972,-85,706,0,0,45,slow_sweep
40.012,-83,702,0,0,44,slow_sweep
40.086,-81,699,0,0,44,slow_sweep
40.158,-81,699,0,0,44,slow_sweep
40.198,-81,698,0,0,44,slow_sweep
40.271,-82,699,0,0,44,slow_sweep
40.344,-82,699,0,0,44,slow_sweep
40.384,-82,702,0,0,44,slow_sweep
40.458,-82,709,0,0,45,slow_sweep
40.532,-84,716,0,0,46,slow_sweep
40.571,-84,716,0,0,46,slow_sweep
40.645,-87,723,0,0,47,slow_sweep
40.719,-90,731,0,0,47,slow_sweep
40.757,-90,731,0,0,49,slow_sweep
40.831,-89,737,0,0,52,slow_sweep
40.905,-80,743,0,0,52,slow_sweep
40.945,-68,748,0,0,55,slow_sweep
41.017,-68,748,0,0,59,slow_sweep
41.090,-63,751,0,0,59,slow_sweep
41.130,-61,749,0,0,61,slow_sweep
41.203,-61,749,0,0,63,slow_sweep
41.276,-60,746,0,0,63,slow_sweep
41.315,-59,744,0,0,62,slow_sweep
41.390,-56,742,8,0,63,slow_sweep
41.462,-56,742,8,0,63,slow_sweep
41.502,-54,743,0,21,63,slow_sweep
41.575,-55,744,0,21,63,slow_sweep
41.646,-55,744,0,18,63,slow_sweep
41.691,-52,743,0,0,62,slow_sweep
41.763,-45,743,0,0,62,slow_sweep
41.837,-45,743,0,0,60,slow_sweep
41.877,-43,745,-8,0,60,slow_sweep
41.948,-42,746,0,0,60,slow_sweep
42.022,-42,746,0,0,60,slow_sweep
42.060,-47,744,0,0,60,slow_sweep
42.132,-53,742,0,0,59,slow_sweep
42.205,-53,742,0,0,59,slow_sweep
42.255,-59,740,0,0,61,slow_sweep
42.318,-67,730,0,0,63,slow_sweep
